county_fips,county,year,office,party,candidate,votes,total_votes
55127,WALWORTH,2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,6735,12212
55127,WALWORTH,2009,SUPREME COURT,SCATTERING,SCATTERING,13,12212
55127,WALWORTH,2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",14245,23203
55127,WALWORTH,2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,8936,23203
55127,WALWORTH,2011,SUPREME COURT,SCATTERING,SCATTERING,22,23203
55127,WALWORTH,2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,10686,16101
55127,WALWORTH,2013,SUPREME COURT,LIBERAL,ED FALLONE,5389,16101
55127,WALWORTH,2013,SUPREME COURT,SCATTERING,SCATTERING,26,16101
55127,WALWORTH,2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,7974,15019
55127,WALWORTH,2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,7021,15019
55127,WALWORTH,2015,SUPREME COURT,SCATTERING,SCATTERING,24,15019
55127,WALWORTH,2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,19867,32520
55127,WALWORTH,2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,12539,32520
55127,WALWORTH,2016,SUPREME COURT,SCATTERING,SCATTERING,114,32520
55127,WALWORTH,2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,7653,7769
55127,WALWORTH,2017,SUPREME COURT,SCATTERING,SCATTERING,116,7769
55127,WALWORTH,2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,9257,17135
55127,WALWORTH,2018,SUPREME COURT,LIBERAL,REBECCA DALLET,7855,17135
55127,WALWORTH,2018,SUPREME COURT,SCATTERING,SCATTERING,23,17135
55127,WALWORTH,2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,12322,20024
55127,WALWORTH,2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,7685,20024
55127,WALWORTH,2019,SUPREME COURT,SCATTERING,SCATTERING,17,20024
55127,WALWORTH,2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,14607,26773
55127,WALWORTH,2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,12146,26773
55127,WALWORTH,2020,SUPREME COURT,SCATTERING,SCATTERING,20,26773
55127,WALWORTH,2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,17074,31364
55127,WALWORTH,2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,14199,31364
55127,WALWORTH,2023,SUPREME COURT,SCATTERING,SCATTERING,91,31364
55127,WALWORTH,2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,23620,42112
55127,WALWORTH,2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,18461,42112
55127,WALWORTH,2025,SUPREME COURT,SCATTERING,SCATTERING,31,42112
55129,WASHBURN,2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,1549,2394
55129,WASHBURN,2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,845,2394
55129,WASHBURN,2000,SUPREME COURT,SCATTERING,SCATTERING,0,2394
55129,WASHBURN,2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",2161,2162
55129,WASHBURN,2001,SUPREME COURT,SCATTERING,SCATTERING,1,2162
55129,WASHBURN,2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,805,3634
55129,WASHBURN,2003,SUPREME COURT,LIBERAL,ED BRUNNER,2828,3634
55129,WASHBURN,2003,SUPREME COURT,SCATTERING,SCATTERING,1,3634
55129,WASHBURN,2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,2614,2616
55129,WASHBURN,2005,SUPREME COURT,SCATTERING,SCATTERING,2,2616
55129,WASHBURN,2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,1727,1734
55129,WASHBURN,2006,SUPREME COURT,SCATTERING,SCATTERING,7,1734
55129,WASHBURN,2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,2158,4112
55129,WASHBURN,2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,1952,4112
55129,WASHBURN,2007,SUPREME COURT,SCATTERING,SCATTERING,2,4112
55129,WASHBURN,2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,1849,2831
55129,WASHBURN,2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,980,2831
55129,WASHBURN,2008,SUPREME COURT,SCATTERING,SCATTERING,2,2831
55129,WASHBURN,2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,1108,2794
55129,WASHBURN,2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,1684,2794
55129,WASHBURN,2009,SUPREME COURT,SCATTERING,SCATTERING,2,2794
55129,WASHBURN,2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",2268,4723
55129,WASHBURN,2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,2451,4723
55129,WASHBURN,2011,SUPREME COURT,SCATTERING,SCATTERING,4,4723
55129,WASHBURN,2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,1371,2574
55129,WASHBURN,2013,SUPREME COURT,LIBERAL,ED FALLONE,1203,2574
55129,WASHBURN,2013,SUPREME COURT,SCATTERING,SCATTERING,0,2574
55129,WASHBURN,2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,1344,2952
55129,WASHBURN,2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,1608,2952
55129,WASHBURN,2015,SUPREME COURT,SCATTERING,SCATTERING,0,2952
55129,WASHBURN,2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,3043,5827
55129,WASHBURN,2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,2773,5827
55129,WASHBURN,2016,SUPREME COURT,SCATTERING,SCATTERING,11,5827
55129,WASHBURN,2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,1739,1763
55129,WASHBURN,2017,SUPREME COURT,SCATTERING,SCATTERING,24,1763
55129,WASHBURN,2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,1582,2966
55129,WASHBURN,2018,SUPREME COURT,LIBERAL,REBECCA DALLET,1382,2966
55129,WASHBURN,2018,SUPREME COURT,SCATTERING,SCATTERING,2,2966
55129,WASHBURN,2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,1876,3315
55129,WASHBURN,2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,1439,3315
55129,WASHBURN,2019,SUPREME COURT,SCATTERING,SCATTERING,0,3315
55129,WASHBURN,2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,2607,4785
55129,WASHBURN,2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,2177,4785
55129,WASHBURN,2020,SUPREME COURT,SCATTERING,SCATTERING,1,4785
55129,WASHBURN,2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,3392,5872
55129,WASHBURN,2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,2473,5872
55129,WASHBURN,2023,SUPREME COURT,SCATTERING,SCATTERING,7,5872
55129,WASHBURN,2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,4609,7742
55129,WASHBURN,2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,3129,7742
55129,WASHBURN,2025,SUPREME COURT,SCATTERING,SCATTERING,4,7742
55131,WASHINGTON,2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,13611,17310
55131,WASHINGTON,2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,3686,17310
55131,WASHINGTON,2000,SUPREME COURT,SCATTERING,SCATTERING,13,17310
55131,WASHINGTON,2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",10444,10483
55131,WASHINGTON,2001,SUPREME COURT,SCATTERING,SCATTERING,39,10483
55131,WASHINGTON,2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,10204,16462
55131,WASHINGTON,2003,SUPREME COURT,LIBERAL,ED BRUNNER,6249,16462
55131,WASHINGTON,2003,SUPREME COURT,SCATTERING,SCATTERING,9,16462
55131,WASHINGTON,2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,14605,14649
55131,WASHINGTON,2005,SUPREME COURT,SCATTERING,SCATTERING,44,14649
55131,WASHINGTON,2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,7410,7437
55131,WASHINGTON,2006,SUPREME COURT,SCATTERING,SCATTERING,27,7437
55131,WASHINGTON,2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,21176,26514
55131,WASHINGTON,2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,5309,26514
55131,WASHINGTON,2007,SUPREME COURT,SCATTERING,SCATTERING,29,26514
55131,WASHINGTON,2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,15600,22343
55131,WASHINGTON,2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,6716,22343
55131,WASHINGTON,2008,SUPREME COURT,SCATTERING,SCATTERING,27,22343
55131,WASHINGTON,2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,13461,23112
55131,WASHINGTON,2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,9642,23112
55131,WASHINGTON,2009,SUPREME COURT,SCATTERING,SCATTERING,9,23112
55131,WASHINGTON,2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",30797,40723
55131,WASHINGTON,2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,9909,40723
55131,WASHINGTON,2011,SUPREME COURT,SCATTERING,SCATTERING,17,40723
55131,WASHINGTON,2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,19432,24518
55131,WASHINGTON,2013,SUPREME COURT,LIBERAL,ED FALLONE,5076,24518
55131,WASHINGTON,2013,SUPREME COURT,SCATTERING,SCATTERING,10,24518
55131,WASHINGTON,2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,13383,19765
55131,WASHINGTON,2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,6366,19765
55131,WASHINGTON,2015,SUPREME COURT,SCATTERING,SCATTERING,16,19765
55131,WASHINGTON,2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,37351,51839
55131,WASHINGTON,2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,14488,51839
55131,WASHINGTON,2016,SUPREME COURT,SCATTERING,SCATTERING,0,51839
55131,WASHINGTON,2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,11000,11120
55131,WASHINGTON,2017,SUPREME COURT,SCATTERING,SCATTERING,120,11120
55131,WASHINGTON,2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,19925,28747
55131,WASHINGTON,2018,SUPREME COURT,LIBERAL,REBECCA DALLET,8822,28747
55131,WASHINGTON,2018,SUPREME COURT,SCATTERING,SCATTERING,0,28747
55131,WASHINGTON,2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,28088,37534
55131,WASHINGTON,2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,9446,37534
55131,WASHINGTON,2019,SUPREME COURT,SCATTERING,SCATTERING,0,37534
55131,WASHINGTON,2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,30660,45143
55131,WASHINGTON,2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,14483,45143
55131,WASHINGTON,2020,SUPREME COURT,SCATTERING,SCATTERING,0,45143
55131,WASHINGTON,2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,34760,52380
55131,WASHINGTON,2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,17620,52380
55131,WASHINGTON,2023,SUPREME COURT,SCATTERING,SCATTERING,0,52380
55131,WASHINGTON,2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,42972,64912
55131,WASHINGTON,2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,21906,64912
55131,WASHINGTON,2025,SUPREME COURT,SCATTERING,SCATTERING,34,64912
55133,WAUKESHA,2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,48042,61731
55133,WAUKESHA,2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,13634,61731
55133,WAUKESHA,2000,SUPREME COURT,SCATTERING,SCATTERING,55,61731
55133,WAUKESHA,2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",44423,44515
55133,WAUKESHA,2001,SUPREME COURT,SCATTERING,SCATTERING,92,44515
55133,WAUKESHA,2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,36289,55877
55133,WAUKESHA,2003,SUPREME COURT,LIBERAL,ED BRUNNER,19557,55877
55133,WAUKESHA,2003,SUPREME COURT,SCATTERING,SCATTERING,31,55877
55133,WAUKESHA,2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,43015,43236
55133,WAUKESHA,2005,SUPREME COURT,SCATTERING,SCATTERING,221,43236
55133,WAUKESHA,2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,29790,29918
55133,WAUKESHA,2006,SUPREME COURT,SCATTERING,SCATTERING,128,29918
55133,WAUKESHA,2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,52463,71362
55133,WAUKESHA,2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,18800,71362
55133,WAUKESHA,2007,SUPREME COURT,SCATTERING,SCATTERING,99,71362
55133,WAUKESHA,2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,43637,65378
55133,WAUKESHA,2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,21649,65378
55133,WAUKESHA,2008,SUPREME COURT,SCATTERING,SCATTERING,92,65378
55133,WAUKESHA,2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,35619,59469
55133,WAUKESHA,2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,23844,59469
55133,WAUKESHA,2009,SUPREME COURT,SCATTERING,SCATTERING,6,59469
55133,WAUKESHA,2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",92331,125182
55133,WAUKESHA,2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,32777,125182
55133,WAUKESHA,2011,SUPREME COURT,SCATTERING,SCATTERING,74,125182
55133,WAUKESHA,2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,59731,76732
55133,WAUKESHA,2013,SUPREME COURT,LIBERAL,ED FALLONE,16994,76732
55133,WAUKESHA,2013,SUPREME COURT,SCATTERING,SCATTERING,7,76732
55133,WAUKESHA,2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,42005,63310
55133,WAUKESHA,2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,21229,63310
55133,WAUKESHA,2015,SUPREME COURT,SCATTERING,SCATTERING,76,63310
55133,WAUKESHA,2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,111235,162757
55133,WAUKESHA,2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,51185,162757
55133,WAUKESHA,2016,SUPREME COURT,SCATTERING,SCATTERING,337,162757
55133,WAUKESHA,2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,33407,33984
55133,WAUKESHA,2017,SUPREME COURT,SCATTERING,SCATTERING,577,33984
55133,WAUKESHA,2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,57346,89001
55133,WAUKESHA,2018,SUPREME COURT,LIBERAL,REBECCA DALLET,31598,89001
55133,WAUKESHA,2018,SUPREME COURT,SCATTERING,SCATTERING,57,89001
55133,WAUKESHA,2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,79071,115428
55133,WAUKESHA,2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,36303,115428
55133,WAUKESHA,2019,SUPREME COURT,SCATTERING,SCATTERING,54,115428
55133,WAUKESHA,2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,86775,141211
55133,WAUKESHA,2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,54360,141211
55133,WAUKESHA,2020,SUPREME COURT,SCATTERING,SCATTERING,76,141211
55133,WAUKESHA,2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,94710,163376
55133,WAUKESHA,2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,68249,163376
55133,WAUKESHA,2023,SUPREME COURT,SCATTERING,SCATTERING,417,163376
55133,WAUKESHA,2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,116000,201228
55133,WAUKESHA,2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,85130,201228
55133,WAUKESHA,2025,SUPREME COURT,SCATTERING,SCATTERING,98,201228
55135,WAUPACA,2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,6590,9621
55135,WAUPACA,2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,3023,9621
55135,WAUPACA,2000,SUPREME COURT,SCATTERING,SCATTERING,8,9621
55135,WAUPACA,2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",6243,6255
55135,WAUPACA,2001,SUPREME COURT,SCATTERING,SCATTERING,12,6255
55135,WAUPACA,2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,4475,8667
55135,WAUPACA,2003,SUPREME COURT,LIBERAL,ED BRUNNER,4185,8667
55135,WAUPACA,2003,SUPREME COURT,SCATTERING,SCATTERING,7,8667
55135,WAUPACA,2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,5414,5418
55135,WAUPACA,2005,SUPREME COURT,SCATTERING,SCATTERING,4,5418
55135,WAUPACA,2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,5145,5156
55135,WAUPACA,2006,SUPREME COURT,SCATTERING,SCATTERING,11,5156
55135,WAUPACA,2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,4268,6595
55135,WAUPACA,2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,2316,6595
55135,WAUPACA,2007,SUPREME COURT,SCATTERING,SCATTERING,11,6595
55135,WAUPACA,2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,4193,6704
55135,WAUPACA,2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,2502,6704
55135,WAUPACA,2008,SUPREME COURT,SCATTERING,SCATTERING,9,6704
55135,WAUPACA,2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,2501,7466
55135,WAUPACA,2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,4965,7466
55135,WAUPACA,2009,SUPREME COURT,SCATTERING,SCATTERING,0,7466
55135,WAUPACA,2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",7204,12242
55135,WAUPACA,2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,5029,12242
55135,WAUPACA,2011,SUPREME COURT,SCATTERING,SCATTERING,9,12242
55135,WAUPACA,2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,4522,7539
55135,WAUPACA,2013,SUPREME COURT,LIBERAL,ED FALLONE,3015,7539
55135,WAUPACA,2013,SUPREME COURT,SCATTERING,SCATTERING,2,7539
55135,WAUPACA,2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,3232,7523
55135,WAUPACA,2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,4285,7523
55135,WAUPACA,2015,SUPREME COURT,SCATTERING,SCATTERING,6,7523
55135,WAUPACA,2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,10386,16920
55135,WAUPACA,2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,6517,16920
55135,WAUPACA,2016,SUPREME COURT,SCATTERING,SCATTERING,17,16920
55135,WAUPACA,2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,5918,5918
55135,WAUPACA,2017,SUPREME COURT,SCATTERING,SCATTERING,0,5918
55135,WAUPACA,2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,3842,7341
55135,WAUPACA,2018,SUPREME COURT,LIBERAL,REBECCA DALLET,3496,7341
55135,WAUPACA,2018,SUPREME COURT,SCATTERING,SCATTERING,3,7341
55135,WAUPACA,2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,6916,10906
55135,WAUPACA,2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,3983,10906
55135,WAUPACA,2019,SUPREME COURT,SCATTERING,SCATTERING,7,10906
55135,WAUPACA,2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,7535,13273
55135,WAUPACA,2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,5727,13273
55135,WAUPACA,2020,SUPREME COURT,SCATTERING,SCATTERING,11,13273
55135,WAUPACA,2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,9092,15267
55135,WAUPACA,2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,6137,15267
55135,WAUPACA,2023,SUPREME COURT,SCATTERING,SCATTERING,38,15267
55135,WAUPACA,2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,12334,20054
55135,WAUPACA,2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,7706,20054
55135,WAUPACA,2025,SUPREME COURT,SCATTERING,SCATTERING,14,20054
55137,WAUSHARA,2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,1962,2913
55137,WAUSHARA,2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,951,2913
55137,WAUSHARA,2000,SUPREME COURT,SCATTERING,SCATTERING,0,2913
55137,WAUSHARA,2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",2615,2618
55137,WAUSHARA,2001,SUPREME COURT,SCATTERING,SCATTERING,3,2618
55137,WAUSHARA,2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,2123,3563
55137,WAUSHARA,2003,SUPREME COURT,LIBERAL,ED BRUNNER,1436,3563
55137,WAUSHARA,2003,SUPREME COURT,SCATTERING,SCATTERING,4,3563
55137,WAUSHARA,2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,3689,3695
55137,WAUSHARA,2005,SUPREME COURT,SCATTERING,SCATTERING,6,3695
55137,WAUSHARA,2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,1590,1593
55137,WAUSHARA,2006,SUPREME COURT,SCATTERING,SCATTERING,3,1593
55137,WAUSHARA,2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,2512,3680
55137,WAUSHARA,2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,1164,3680
55137,WAUSHARA,2007,SUPREME COURT,SCATTERING,SCATTERING,4,3680
55137,WAUSHARA,2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,2208,3478
55137,WAUSHARA,2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,1256,3478
55137,WAUSHARA,2008,SUPREME COURT,SCATTERING,SCATTERING,14,3478
55137,WAUSHARA,2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,1300,3119
55137,WAUSHARA,2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,1818,3119
55137,WAUSHARA,2009,SUPREME COURT,SCATTERING,SCATTERING,1,3119
55137,WAUSHARA,2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",3402,5706
55137,WAUSHARA,2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,2301,5706
55137,WAUSHARA,2011,SUPREME COURT,SCATTERING,SCATTERING,3,5706
55137,WAUSHARA,2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,2371,3521
55137,WAUSHARA,2013,SUPREME COURT,LIBERAL,ED FALLONE,1150,3521
55137,WAUSHARA,2013,SUPREME COURT,SCATTERING,SCATTERING,0,3521
55137,WAUSHARA,2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,1568,3396
55137,WAUSHARA,2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,1828,3396
55137,WAUSHARA,2015,SUPREME COURT,SCATTERING,SCATTERING,0,3396
55137,WAUSHARA,2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,5071,8135
55137,WAUSHARA,2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,3064,8135
55137,WAUSHARA,2016,SUPREME COURT,SCATTERING,SCATTERING,0,8135
55137,WAUSHARA,2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,1925,1925
55137,WAUSHARA,2017,SUPREME COURT,SCATTERING,SCATTERING,0,1925
55137,WAUSHARA,2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,2197,3816
55137,WAUSHARA,2018,SUPREME COURT,LIBERAL,REBECCA DALLET,1618,3816
55137,WAUSHARA,2018,SUPREME COURT,SCATTERING,SCATTERING,1,3816
55137,WAUSHARA,2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,3328,5081
55137,WAUSHARA,2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,1753,5081
55137,WAUSHARA,2019,SUPREME COURT,SCATTERING,SCATTERING,0,5081
55137,WAUSHARA,2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,3727,6281
55137,WAUSHARA,2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,2554,6281
55137,WAUSHARA,2020,SUPREME COURT,SCATTERING,SCATTERING,0,6281
55137,WAUSHARA,2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,4971,7838
55137,WAUSHARA,2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,2867,7838
55137,WAUSHARA,2023,SUPREME COURT,SCATTERING,SCATTERING,0,7838
55137,WAUSHARA,2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,6386,9884
55137,WAUSHARA,2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,3498,9884
55137,WAUSHARA,2025,SUPREME COURT,SCATTERING,SCATTERING,0,9884
55139,WINNEBAGO,2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,13212,20731
55139,WINNEBAGO,2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,7494,20731
55139,WINNEBAGO,2000,SUPREME COURT,SCATTERING,SCATTERING,25,20731
55139,WINNEBAGO,2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",19515,19652
55139,WINNEBAGO,2001,SUPREME COURT,SCATTERING,SCATTERING,137,19652
55139,WINNEBAGO,2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,9463,18059
55139,WINNEBAGO,2003,SUPREME COURT,LIBERAL,ED BRUNNER,8561,18059
55139,WINNEBAGO,2003,SUPREME COURT,SCATTERING,SCATTERING,35,18059
55139,WINNEBAGO,2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,17603,17715
55139,WINNEBAGO,2005,SUPREME COURT,SCATTERING,SCATTERING,112,17715
55139,WINNEBAGO,2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,17709,17866
55139,WINNEBAGO,2006,SUPREME COURT,SCATTERING,SCATTERING,157,17866
55139,WINNEBAGO,2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,13876,22396
55139,WINNEBAGO,2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,8454,22396
55139,WINNEBAGO,2007,SUPREME COURT,SCATTERING,SCATTERING,66,22396
55139,WINNEBAGO,2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,11346,20429
