county,municipality,ctv,reporting_unit,year,office,district,con_dist,wsa_dist,wss_dist,party,candidate,votes
Milwaukee,Milwaukee,City,Ward 83,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,8
Milwaukee,Milwaukee,City,Ward 83,2000,president,NA,5,13,5,Scattering,Scattering,0
Milwaukee,Milwaukee,City,Ward 84,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,198
Milwaukee,Milwaukee,City,Ward 84,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,479
Milwaukee,Milwaukee,City,Ward 84,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,0
Milwaukee,Milwaukee,City,Ward 84,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,0
Milwaukee,Milwaukee,City,Ward 84,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,12
Milwaukee,Milwaukee,City,Ward 84,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 84,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,0
Milwaukee,Milwaukee,City,Ward 84,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 84,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,1
Milwaukee,Milwaukee,City,Ward 84,2000,president,NA,5,13,5,Scattering,Scattering,0
Milwaukee,Milwaukee,City,Ward 85,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,201
Milwaukee,Milwaukee,City,Ward 85,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,391
Milwaukee,Milwaukee,City,Ward 85,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,1
Milwaukee,Milwaukee,City,Ward 85,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,1
Milwaukee,Milwaukee,City,Ward 85,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,12
Milwaukee,Milwaukee,City,Ward 85,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 85,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,0
Milwaukee,Milwaukee,City,Ward 85,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 85,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,3
Milwaukee,Milwaukee,City,Ward 85,2000,president,NA,5,13,5,Scattering,Scattering,3
Milwaukee,Milwaukee,City,Ward 86,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,205
Milwaukee,Milwaukee,City,Ward 86,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,506
Milwaukee,Milwaukee,City,Ward 86,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,0
Milwaukee,Milwaukee,City,Ward 86,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,2
Milwaukee,Milwaukee,City,Ward 86,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,17
Milwaukee,Milwaukee,City,Ward 86,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 86,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,0
Milwaukee,Milwaukee,City,Ward 86,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 86,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,4
Milwaukee,Milwaukee,City,Ward 86,2000,president,NA,5,13,5,Scattering,Scattering,0
Milwaukee,Milwaukee,City,Ward 87,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,301
Milwaukee,Milwaukee,City,Ward 87,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,354
Milwaukee,Milwaukee,City,Ward 87,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,0
Milwaukee,Milwaukee,City,Ward 87,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,0
Milwaukee,Milwaukee,City,Ward 87,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,21
Milwaukee,Milwaukee,City,Ward 87,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 87,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,0
Milwaukee,Milwaukee,City,Ward 87,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 87,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,3
Milwaukee,Milwaukee,City,Ward 87,2000,president,NA,5,13,5,Scattering,Scattering,5
Milwaukee,Milwaukee,City,Ward 88,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,390
Milwaukee,Milwaukee,City,Ward 88,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,431
Milwaukee,Milwaukee,City,Ward 88,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,1
Milwaukee,Milwaukee,City,Ward 88,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,0
Milwaukee,Milwaukee,City,Ward 88,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,14
Milwaukee,Milwaukee,City,Ward 88,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 88,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,0
Milwaukee,Milwaukee,City,Ward 88,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 88,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,3
Milwaukee,Milwaukee,City,Ward 88,2000,president,NA,5,13,5,Scattering,Scattering,0
Milwaukee,Milwaukee,City,Ward 89,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,244
Milwaukee,Milwaukee,City,Ward 89,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,406
Milwaukee,Milwaukee,City,Ward 89,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,1
Milwaukee,Milwaukee,City,Ward 89,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,2
Milwaukee,Milwaukee,City,Ward 89,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,16
Milwaukee,Milwaukee,City,Ward 89,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 89,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,0
Milwaukee,Milwaukee,City,Ward 89,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 89,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,1
Milwaukee,Milwaukee,City,Ward 89,2000,president,NA,5,13,5,Scattering,Scattering,0
Milwaukee,Milwaukee,City,Ward 90,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,322
Milwaukee,Milwaukee,City,Ward 90,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,422
Milwaukee,Milwaukee,City,Ward 90,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,0
Milwaukee,Milwaukee,City,Ward 90,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,1
Milwaukee,Milwaukee,City,Ward 90,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,24
Milwaukee,Milwaukee,City,Ward 90,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,1
Milwaukee,Milwaukee,City,Ward 90,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,0
Milwaukee,Milwaukee,City,Ward 90,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 90,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,2
Milwaukee,Milwaukee,City,Ward 90,2000,president,NA,5,13,5,Scattering,Scattering,3
Milwaukee,Milwaukee,City,Ward 91,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,421
Milwaukee,Milwaukee,City,Ward 91,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,399
Milwaukee,Milwaukee,City,Ward 91,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,1
Milwaukee,Milwaukee,City,Ward 91,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,0
Milwaukee,Milwaukee,City,Ward 91,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,22
Milwaukee,Milwaukee,City,Ward 91,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 91,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,0
Milwaukee,Milwaukee,City,Ward 91,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 91,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,5
Milwaukee,Milwaukee,City,Ward 91,2000,president,NA,5,13,5,Scattering,Scattering,1
Milwaukee,Milwaukee,City,Ward 92,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,459
Milwaukee,Milwaukee,City,Ward 92,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,393
Milwaukee,Milwaukee,City,Ward 92,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,1
Milwaukee,Milwaukee,City,Ward 92,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,0
Milwaukee,Milwaukee,City,Ward 92,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,21
Milwaukee,Milwaukee,City,Ward 92,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 92,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,0
Milwaukee,Milwaukee,City,Ward 92,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 92,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,8
Milwaukee,Milwaukee,City,Ward 92,2000,president,NA,5,13,5,Scattering,Scattering,0
Milwaukee,Milwaukee,City,Ward 93,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,385
Milwaukee,Milwaukee,City,Ward 93,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,282
Milwaukee,Milwaukee,City,Ward 93,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,2
Milwaukee,Milwaukee,City,Ward 93,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,2
Milwaukee,Milwaukee,City,Ward 93,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,13
Milwaukee,Milwaukee,City,Ward 93,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 93,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,0
Milwaukee,Milwaukee,City,Ward 93,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 93,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,0
Milwaukee,Milwaukee,City,Ward 93,2000,president,NA,5,13,5,Scattering,Scattering,0
Milwaukee,Milwaukee,City,Ward 94,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,434
Milwaukee,Milwaukee,City,Ward 94,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,424
Milwaukee,Milwaukee,City,Ward 94,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,2
Milwaukee,Milwaukee,City,Ward 94,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,0
Milwaukee,Milwaukee,City,Ward 94,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,35
Milwaukee,Milwaukee,City,Ward 94,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 94,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,0
Milwaukee,Milwaukee,City,Ward 94,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 94,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,3
Milwaukee,Milwaukee,City,Ward 94,2000,president,NA,5,13,5,Scattering,Scattering,1
Milwaukee,Milwaukee,City,Ward 95,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,307
Milwaukee,Milwaukee,City,Ward 95,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,340
Milwaukee,Milwaukee,City,Ward 95,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,0
Milwaukee,Milwaukee,City,Ward 95,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,0
Milwaukee,Milwaukee,City,Ward 95,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,22
Milwaukee,Milwaukee,City,Ward 95,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 95,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,1
Milwaukee,Milwaukee,City,Ward 95,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 95,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,1
Milwaukee,Milwaukee,City,Ward 95,2000,president,NA,5,13,5,Scattering,Scattering,1
Milwaukee,Milwaukee,City,Ward 96,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,298
Milwaukee,Milwaukee,City,Ward 96,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,328
Milwaukee,Milwaukee,City,Ward 96,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,3
Milwaukee,Milwaukee,City,Ward 96,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,0
Milwaukee,Milwaukee,City,Ward 96,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,25
Milwaukee,Milwaukee,City,Ward 96,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 96,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,0
Milwaukee,Milwaukee,City,Ward 96,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 96,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,7
Milwaukee,Milwaukee,City,Ward 96,2000,president,NA,5,13,5,Scattering,Scattering,0
Milwaukee,Milwaukee,City,Ward 97,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,413
Milwaukee,Milwaukee,City,Ward 97,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,376
Milwaukee,Milwaukee,City,Ward 97,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,4
Milwaukee,Milwaukee,City,Ward 97,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,0
Milwaukee,Milwaukee,City,Ward 97,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,23
Milwaukee,Milwaukee,City,Ward 97,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 97,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,0
Milwaukee,Milwaukee,City,Ward 97,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 97,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,5
Milwaukee,Milwaukee,City,Ward 97,2000,president,NA,5,13,5,Scattering,Scattering,3
Milwaukee,Milwaukee,City,Ward 98,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,428
Milwaukee,Milwaukee,City,Ward 98,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,328
Milwaukee,Milwaukee,City,Ward 98,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,3
Milwaukee,Milwaukee,City,Ward 98,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,0
Milwaukee,Milwaukee,City,Ward 98,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,29
Milwaukee,Milwaukee,City,Ward 98,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 98,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,0
Milwaukee,Milwaukee,City,Ward 98,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 98,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,3
Milwaukee,Milwaukee,City,Ward 98,2000,president,NA,5,13,5,Scattering,Scattering,1
Milwaukee,Milwaukee,City,Ward 99,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,408
Milwaukee,Milwaukee,City,Ward 99,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,402
Milwaukee,Milwaukee,City,Ward 99,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,2
Milwaukee,Milwaukee,City,Ward 99,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,0
Milwaukee,Milwaukee,City,Ward 99,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,37
Milwaukee,Milwaukee,City,Ward 99,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 99,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,0
Milwaukee,Milwaukee,City,Ward 99,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 99,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,4
Milwaukee,Milwaukee,City,Ward 99,2000,president,NA,5,13,5,Scattering,Scattering,1
Milwaukee,Milwaukee,City,Ward 100,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,475
Milwaukee,Milwaukee,City,Ward 100,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,366
Milwaukee,Milwaukee,City,Ward 100,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,4
Milwaukee,Milwaukee,City,Ward 100,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,0
Milwaukee,Milwaukee,City,Ward 100,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,31
Milwaukee,Milwaukee,City,Ward 100,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 100,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,1
Milwaukee,Milwaukee,City,Ward 100,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 100,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,5
Milwaukee,Milwaukee,City,Ward 100,2000,president,NA,5,13,5,Scattering,Scattering,0
Milwaukee,Milwaukee,City,Ward 101,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,511
Milwaukee,Milwaukee,City,Ward 101,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,403
Milwaukee,Milwaukee,City,Ward 101,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,0
Milwaukee,Milwaukee,City,Ward 101,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,0
Milwaukee,Milwaukee,City,Ward 101,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,34
Milwaukee,Milwaukee,City,Ward 101,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 101,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,0
Milwaukee,Milwaukee,City,Ward 101,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,1
Milwaukee,Milwaukee,City,Ward 101,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,1
Milwaukee,Milwaukee,City,Ward 101,2000,president,NA,5,13,5,Scattering,Scattering,1
Milwaukee,Milwaukee,City,Ward 131,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,86
Milwaukee,Milwaukee,City,Ward 131,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,564
Milwaukee,Milwaukee,City,Ward 131,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,2
Milwaukee,Milwaukee,City,Ward 131,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,1
Milwaukee,Milwaukee,City,Ward 131,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,12
Milwaukee,Milwaukee,City,Ward 131,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 131,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,0
Milwaukee,Milwaukee,City,Ward 131,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 131,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,1
Milwaukee,Milwaukee,City,Ward 131,2000,president,NA,5,13,5,Scattering,Scattering,2
Milwaukee,Milwaukee,City,Ward 286,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,691
Milwaukee,Milwaukee,City,Ward 286,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,715
Milwaukee,Milwaukee,City,Ward 286,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,4
Milwaukee,Milwaukee,City,Ward 286,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,2
Milwaukee,Milwaukee,City,Ward 286,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,35
Milwaukee,Milwaukee,City,Ward 286,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 286,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,0
Milwaukee,Milwaukee,City,Ward 286,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 286,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,6
Milwaukee,Milwaukee,City,Ward 286,2000,president,NA,5,13,5,Scattering,Scattering,1
Milwaukee,Milwaukee,City,Ward 288,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,435
Milwaukee,Milwaukee,City,Ward 288,2000,president,NA,5,13,5,Democratic,Al Gore / Joe Lieberman,399
Milwaukee,Milwaukee,City,Ward 288,2000,president,NA,5,13,5,Libertarian,Harry Browne / Art Olivier,3
Milwaukee,Milwaukee,City,Ward 288,2000,president,NA,5,13,5,Constitution,H Phillips / J C Frazier,0
Milwaukee,Milwaukee,City,Ward 288,2000,president,NA,5,13,5,Wisconsin Green,Ralph Nader / Winona la Duke,16
Milwaukee,Milwaukee,City,Ward 288,2000,president,NA,5,13,5,Independent,M Moorehead / Gloria la Riva,0
Milwaukee,Milwaukee,City,Ward 288,2000,president,NA,5,13,5,Independent 2,James Harris / M Trowe,0
Milwaukee,Milwaukee,City,Ward 288,2000,president,NA,5,13,5,Independent 3,John Hagelin / Nat Goldhaber,0
Milwaukee,Milwaukee,City,Ward 288,2000,president,NA,5,13,5,Independent 4,Pat Buchanan / Ezola Foster,5
Milwaukee,Milwaukee,City,Ward 288,2000,president,NA,5,13,5,Scattering,Scattering,3
Milwaukee,Milwaukee,City,Ward 289,2000,president,NA,5,13,5,Republican,George Bush / Dick Cheney,457
