county_fips,county,year,office,district,party,candidate,votes,total_votes
55078,MENOMINEE,2022,CONGRESS,8,WRITE-IN,JULIE HANCOCK,2,910
55078,MENOMINEE,2022,CONGRESS,8,WRITE-IN 2,ROBBIE HOFFMAN,2,910
55078,MENOMINEE,2022,GOVERNOR,0,DEMOCRATIC,TONY EVERS / SARA RODRIGUEZ,979,1245
55078,MENOMINEE,2022,GOVERNOR,0,INDEPENDENT,JOAN ELLIS BEGLINGER,11,1245
55078,MENOMINEE,2022,GOVERNOR,0,REPUBLICAN,TIM MICHELS / ROGER ROTH,254,1245
55078,MENOMINEE,2022,GOVERNOR,0,SCATTERING,SCATTERING,0,1245
55078,MENOMINEE,2022,GOVERNOR,0,WRITE-IN,SETH HASKIN,1,1245
55078,MENOMINEE,2022,STATE ASSEMBLY,36,DEMOCRATIC,BEN MURRAY,888,1170
55078,MENOMINEE,2022,STATE ASSEMBLY,36,REPUBLICAN,JEFFREY MURSAU,282,1170
55078,MENOMINEE,2022,STATE ASSEMBLY,36,SCATTERING,SCATTERING,0,1170
55078,MENOMINEE,2022,US SENATE,0,DEMOCRATIC,MANDELA BARNES,962,1226
55078,MENOMINEE,2022,US SENATE,0,REPUBLICAN,RON JOHNSON,264,1226
55078,MENOMINEE,2022,US SENATE,0,SCATTERING,SCATTERING,0,1226
55078,MENOMINEE,2022,US SENATE,0,WRITE-IN,ADAM PAUL,0,1226
55078,MENOMINEE,2024,CONGRESS,8,DEMOCRATIC,KRISTIN LYERLY,1160,1463
55078,MENOMINEE,2024,CONGRESS,8,REPUBLICAN,TONY WIED,302,1463
55078,MENOMINEE,2024,CONGRESS,8,SCATTERING,SCATTERING,1,1463
55078,MENOMINEE,2024,PRESIDENT,0,CONSTITUTION,RANDALL TERRY STEPHEN BRODEN,0,1572
55078,MENOMINEE,2024,PRESIDENT,0,DEMOCRATIC,KAMALA D. HARRIS TIM WALZ,1266,1572
55078,MENOMINEE,2024,PRESIDENT,0,INDEPENDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,0,1572
55078,MENOMINEE,2024,PRESIDENT,0,INDEPENDENT 2,CORNEL WEST MELINA ABDULLAH,0,1572
55078,MENOMINEE,2024,PRESIDENT,0,INDEPENDENT 3,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",7,1572
55078,MENOMINEE,2024,PRESIDENT,0,LIBERTARIAN,CHASE RUSSELL OLIVER MIKE TER MAAT,1,1572
55078,MENOMINEE,2024,PRESIDENT,0,REPUBLICAN,DONALD J. TRUMP JD VANCE,296,1572
55078,MENOMINEE,2024,PRESIDENT,0,SCATTERING,SCATTERING,0,1572
55078,MENOMINEE,2024,PRESIDENT,0,WISCONSIN GREEN,JILL STEIN RUDOLPH WARE,2,1572
55078,MENOMINEE,2024,PRESIDENT,0,WRITE-IN,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,1572
55078,MENOMINEE,2024,PRESIDENT,0,WRITE-IN 2,BRIAN KIENITZ (WRITE-IN),0,1572
55078,MENOMINEE,2024,PRESIDENT,0,WRITE-IN 3,CHERUNDA LYNN FOX (WRITE-IN),0,1572
55078,MENOMINEE,2024,PRESIDENT,0,WRITE-IN 4,DOUG JENKINS KIMBERLY LALONDE (WRITE-IN),0,1572
55078,MENOMINEE,2024,PRESIDENT,0,WRITE-IN 5,FUTURE MADAM POTUS JESSICA KENNEDY (WRITE-IN),0,1572
55078,MENOMINEE,2024,PRESIDENT,0,WRITE-IN 6,PETER SONSKI LAUREN ONAK (WRITE-IN),0,1572
55078,MENOMINEE,2024,STATE ASSEMBLY,6,DEMOCRATIC,SHIRLEY HINZE,1134,1458
55078,MENOMINEE,2024,STATE ASSEMBLY,6,REPUBLICAN,ELIJAH BEHNKE,322,1458
55078,MENOMINEE,2024,STATE ASSEMBLY,6,SCATTERING,SCATTERING,2,1458
55078,MENOMINEE,2024,STATE SENATE,2,DEMOCRATIC,KELLY PETERSON,1140,1442
55078,MENOMINEE,2024,STATE SENATE,2,REPUBLICAN,ERIC WIMBERGER,301,1442
55078,MENOMINEE,2024,STATE SENATE,2,SCATTERING,SCATTERING,1,1442
55078,MENOMINEE,2024,US SENATE,0,DEMOCRATIC,TAMMY BALDWIN,1203,1535
55078,MENOMINEE,2024,US SENATE,0,INDEPENDENT,PHIL ANDERSON,25,1535
55078,MENOMINEE,2024,US SENATE,0,INDEPENDENT 2,THOMAS LEAGER,18,1535
55078,MENOMINEE,2024,US SENATE,0,REPUBLICAN,ERIC HOVDE,288,1535
55078,MENOMINEE,2024,US SENATE,0,SCATTERING,SCATTERING,1,1535
55078,MENOMINEE,2024,US SENATE,0,WRITE-IN,JOHN SCHIESS (WRITE-IN),0,1535
55079,MILWAUKEE,2000,CONGRESS,4,DEMOCRATIC,JERRY KLECZKA,125909,192416
55079,MILWAUKEE,2000,CONGRESS,4,LIBERTARIAN,NIKOLA RAJNOVIC,2827,192416
55079,MILWAUKEE,2000,CONGRESS,4,REPUBLICAN,TIM RIENER,63565,192416
55079,MILWAUKEE,2000,CONGRESS,4,SCATTERING,SCATTERING,115,192416
55079,MILWAUKEE,2000,CONGRESS,5,DEMOCRATIC,TOM BARRETT,173893,223852
55079,MILWAUKEE,2000,CONGRESS,5,REPUBLICAN,JONATHAN SMITH,49296,223852
55079,MILWAUKEE,2000,CONGRESS,5,SCATTERING,SCATTERING,663,223852
55079,MILWAUKEE,2000,PRESIDENT,0,CONSTITUTION,H PHILLIPS / J C FRAZIER,283,433537
55079,MILWAUKEE,2000,PRESIDENT,0,DEMOCRATIC,AL GORE / JOE LIEBERMAN,252329,433537
55079,MILWAUKEE,2000,PRESIDENT,0,INDEPENDENT,M MOOREHEAD / GLORIA LA RIVA,134,433537
55079,MILWAUKEE,2000,PRESIDENT,0,INDEPENDENT 2,JAMES HARRIS / M TROWE,92,433537
55079,MILWAUKEE,2000,PRESIDENT,0,INDEPENDENT 3,JOHN HAGELIN / NAT GOLDHABER,132,433537
55079,MILWAUKEE,2000,PRESIDENT,0,INDEPENDENT 4,PAT BUCHANAN / EZOLA FOSTER,1594,433537
55079,MILWAUKEE,2000,PRESIDENT,0,LIBERTARIAN,HARRY BROWNE / ART OLIVIER,1044,433537
55079,MILWAUKEE,2000,PRESIDENT,0,REPUBLICAN,GEORGE BUSH / DICK CHENEY,163491,433537
55079,MILWAUKEE,2000,PRESIDENT,0,SCATTERING,SCATTERING,485,433537
55079,MILWAUKEE,2000,PRESIDENT,0,WISCONSIN GREEN,RALPH NADER / WINONA LA DUKE,13953,433537
55079,MILWAUKEE,2000,US SENATE,0,CONSTITUTION,ROBERT R RAYMOND,587,424996
55079,MILWAUKEE,2000,US SENATE,0,DEMOCRATIC,HERBERT H KOHL,299236,424996
55079,MILWAUKEE,2000,US SENATE,0,INDEPENDENT,EUGENE A HEM,1242,424996
55079,MILWAUKEE,2000,US SENATE,0,LIBERTARIAN,TIM PETERSON,3295,424996
55079,MILWAUKEE,2000,US SENATE,0,REPUBLICAN,JOHN GILLESPIE,120373,424996
55079,MILWAUKEE,2000,US SENATE,0,SCATTERING,SCATTERING,263,424996
55079,MILWAUKEE,2002,CONGRESS,1,DEMOCRATIC,JEFFREY C THOMAS,12799,40163
55079,MILWAUKEE,2002,CONGRESS,1,LIBERTARIAN,GOERGE MEYERS,725,40163
55079,MILWAUKEE,2002,CONGRESS,1,REPUBLICAN,PAUL RYAN,26616,40163
55079,MILWAUKEE,2002,CONGRESS,1,SCATTERING,SCATTERING,23,40163
55079,MILWAUKEE,2002,CONGRESS,4,DEMOCRATIC,JERRY KLECZKA,122031,141367
55079,MILWAUKEE,2002,CONGRESS,4,SCATTERING,SCATTERING,1012,141367
55079,MILWAUKEE,2002,CONGRESS,4,WISCONSIN GREEN,BRIAN VERDIN,18324,141367
55079,MILWAUKEE,2002,CONGRESS,5,INDEPENDENT,ROBERT RAYMOND,8935,50004
55079,MILWAUKEE,2002,CONGRESS,5,REPUBLICAN,"F JAMES SENSENBRENNER, JR",40210,50004
55079,MILWAUKEE,2002,CONGRESS,5,SCATTERING,SCATTERING,859,50004
55079,MILWAUKEE,2002,GOVERNOR,0,DEMOCRATIC,JIM DOYLE / BARBARA LAWTON,150877,267725
55079,MILWAUKEE,2002,GOVERNOR,0,INDEPENDENT,ALAN D EISENBERG,514,267725
55079,MILWAUKEE,2002,GOVERNOR,0,INDEPENDENT 2,TY A BOLLERUD,224,267725
55079,MILWAUKEE,2002,GOVERNOR,0,INDEPENDENT 3,MIKE MANGAN,201,267725
55079,MILWAUKEE,2002,GOVERNOR,0,INDEPENDENT 4,ANEB JAB RASTA,171,267725
55079,MILWAUKEE,2002,GOVERNOR,0,LIBERTARIAN,ED THOMPSON / M REYNOLDS,15891,267725
55079,MILWAUKEE,2002,GOVERNOR,0,REPUBLICAN,SCOTT MCCALLUM / MARGARET A FARROW,95015,267725
55079,MILWAUKEE,2002,GOVERNOR,0,SCATTERING,SCATTERING,646,267725
55079,MILWAUKEE,2002,GOVERNOR,0,WISCONSIN GREEN,JIM YOUNG / JEFF PETERSON,4186,267725
55079,MILWAUKEE,2004,CONGRESS,1,DEMOCRATIC,JEFFREY CHAPMAN THOMAS,22507,67685
55079,MILWAUKEE,2004,CONGRESS,1,INDEPENDENT,NORMAN AULABAUGH,338,67685
55079,MILWAUKEE,2004,CONGRESS,1,LIBERTARIAN,DON BERNAU,593,67685
55079,MILWAUKEE,2004,CONGRESS,1,REPUBLICAN,PAUL RYAN,44208,67685
55079,MILWAUKEE,2004,CONGRESS,1,SCATTERING,SCATTERING,39,67685
55079,MILWAUKEE,2004,CONGRESS,4,CONSTITUTION,COLLIN HUDSON,897,305142
55079,MILWAUKEE,2004,CONGRESS,4,DEMOCRATIC,GWEN MOORE,212382,305142
55079,MILWAUKEE,2004,CONGRESS,4,INDEPENDENT,ROBERT R RAYMOND,1861,305142
55079,MILWAUKEE,2004,CONGRESS,4,INDEPENDENT 2,TIM JOHNSON,3733,305142
55079,MILWAUKEE,2004,CONGRESS,4,REPUBLICAN,GERALD H BOYLE,85928,305142
55079,MILWAUKEE,2004,CONGRESS,4,SCATTERING,SCATTERING,341,305142
55079,MILWAUKEE,2004,CONGRESS,5,DEMOCRATIC,BRYAN KENNEDY,42780,91668
55079,MILWAUKEE,2004,CONGRESS,5,LIBERTARIAN,TIM PETERSON,1521,91668
55079,MILWAUKEE,2004,CONGRESS,5,REPUBLICAN,"F JAMES SENSENBRENNER, JR",47296,91668
55079,MILWAUKEE,2004,CONGRESS,5,SCATTERING,SCATTERING,71,91668
55079,MILWAUKEE,2004,PRESIDENT,0,DEMOCRATIC,JOHN F KERRY / JOHN EDWARDS,297653,482236
55079,MILWAUKEE,2004,PRESIDENT,0,INDEPENDENT,RALPH NADER / PETER MIGUEL CAMEJO,2232,482236
55079,MILWAUKEE,2004,PRESIDENT,0,INDEPENDENT 2,JAMES HARRIS / MARGARET TROWE,142,482236
55079,MILWAUKEE,2004,PRESIDENT,0,INDEPENDENT 3,WALTER F BROWN / MARY ALICE HERBERT,72,482236
55079,MILWAUKEE,2004,PRESIDENT,0,LIBERTARIAN,MICHAEL BADNARIK / RICHARD V CAMPAGNA,963,482236
55079,MILWAUKEE,2004,PRESIDENT,0,REPUBLICAN,GEORGE W BUSH / DICK CHENEY,180287,482236
55079,MILWAUKEE,2004,PRESIDENT,0,SCATTERING,SCATTERING,568,482236
55079,MILWAUKEE,2004,PRESIDENT,0,WISCONSIN GREEN,DAVID COBB / PATRICIA LA MARCHE,319,482236
55079,MILWAUKEE,2004,US SENATE,0,DEMOCRATIC,RUSS FEINGOLD,312914,472980
55079,MILWAUKEE,2004,US SENATE,0,INDEPENDENT,EUGENE A HEM,866,472980
55079,MILWAUKEE,2004,US SENATE,0,LIBERTARIAN,ARIF KHAN,1328,472980
55079,MILWAUKEE,2004,US SENATE,0,REPUBLICAN,TIM MICHELS,157576,472980
55079,MILWAUKEE,2004,US SENATE,0,SCATTERING,SCATTERING,296,472980
55079,MILWAUKEE,2006,CONGRESS,1,DEMOCRATIC,JEFFREY C THOMAS,19186,50337
55079,MILWAUKEE,2006,CONGRESS,1,REPUBLICAN,PAUL RYAN,31094,50337
55079,MILWAUKEE,2006,CONGRESS,1,SCATTERING,SCATTERING,57,50337
55079,MILWAUKEE,2006,CONGRESS,4,DEMOCRATIC,GWEN MOORE,136735,191742
55079,MILWAUKEE,2006,CONGRESS,4,REPUBLICAN,PERFECTO RIVERA,54486,191742
55079,MILWAUKEE,2006,CONGRESS,4,SCATTERING,SCATTERING,521,191742
55079,MILWAUKEE,2006,CONGRESS,5,DEMOCRATIC,BRYAN KENNEDY,36889,71534
55079,MILWAUKEE,2006,CONGRESS,5,INDEPENDENT,ROBERT R RAYMOND,709,71534
55079,MILWAUKEE,2006,CONGRESS,5,REPUBLICAN,"F JAMES SENSENBRENNER, JR",32878,71534
55079,MILWAUKEE,2006,CONGRESS,5,SCATTERING,SCATTERING,39,71534
55079,MILWAUKEE,2006,CONGRESS,5,WISCONSIN GREEN,BOB LEVIS,1019,71534
55079,MILWAUKEE,2006,GOVERNOR,0,DEMOCRATIC,JIM DOYLE / BARBARA C LAWTON,199536,324068
55079,MILWAUKEE,2006,GOVERNOR,0,REPUBLICAN,MARK GREEN / JEAN HUNDERTMARK,118949,324068
55079,MILWAUKEE,2006,GOVERNOR,0,SCATTERING,SCATTERING,564,324068
55079,MILWAUKEE,2006,GOVERNOR,0,WISCONSIN GREEN,NELSON EISMAN / LEON TODD,5019,324068
55079,MILWAUKEE,2006,US SENATE,0,DEMOCRATIC,HERB KOHL,238034,318885
55079,MILWAUKEE,2006,US SENATE,0,INDEPENDENT,BEN J GLATZEL,3594,318885
55079,MILWAUKEE,2006,US SENATE,0,REPUBLICAN,ROBERT GERALD LORGE,70997,318885
55079,MILWAUKEE,2006,US SENATE,0,SCATTERING,SCATTERING,325,318885
55079,MILWAUKEE,2006,US SENATE,0,WISCONSIN GREEN,RAE VOGELER,5935,318885
55079,MILWAUKEE,2008,CONGRESS,1,DEMOCRATIC,MARGE KRUPP,21871,66565
55079,MILWAUKEE,2008,CONGRESS,1,LIBERTARIAN,JOSEPH KEXEL,681,66565
55079,MILWAUKEE,2008,CONGRESS,1,REPUBLICAN,PAUL RYAN,43961,66565
55079,MILWAUKEE,2008,CONGRESS,1,SCATTERING,SCATTERING,52,66565
55079,MILWAUKEE,2008,CONGRESS,4,DEMOCRATIC,GWEN MOORE,222728,254179
55079,MILWAUKEE,2008,CONGRESS,4,INDEPENDENT,MICHAEL D LAFOREST,29282,254179
55079,MILWAUKEE,2008,CONGRESS,4,SCATTERING,SCATTERING,2169,254179
55079,MILWAUKEE,2008,CONGRESS,5,INDEPENDENT,ROBERT R RAYMOND,19960,66838
55079,MILWAUKEE,2008,CONGRESS,5,REPUBLICAN,"F JAMES SENSENBRENNER, JR",46352,66838
55079,MILWAUKEE,2008,CONGRESS,5,SCATTERING,SCATTERING,526,66838
55079,MILWAUKEE,2008,PRESIDENT,0,DEMOCRATIC,BARACK OBAMA / JOE BIDEN,319819,475192
55079,MILWAUKEE,2008,PRESIDENT,0,INDEPENDENT,BRIAN MOORE / STEWARD A ALEXANDER,120,475192
55079,MILWAUKEE,2008,PRESIDENT,0,INDEPENDENT 2,GLORIA LA RIVA / ROBERT MOSES,56,475192
55079,MILWAUKEE,2008,PRESIDENT,0,INDEPENDENT 3,RALPH NADER / MATT GONZALEZ,2360,475192
55079,MILWAUKEE,2008,PRESIDENT,0,INDEPENDENT 4,CHUCK BALDWIN / DARRELL L CASTLE,540,475192
55079,MILWAUKEE,2008,PRESIDENT,0,INDEPENDENT 5,JEFFREY J WAMBOLDT / DAVID J KLIMISCH,69,475192
55079,MILWAUKEE,2008,PRESIDENT,0,LIBERTARIAN,BOB BARR / WAYNE A ROOT,1105,475192
55079,MILWAUKEE,2008,PRESIDENT,0,REPUBLICAN,JOHN MCCAIN / SARAH PALIN,149445,475192
55079,MILWAUKEE,2008,PRESIDENT,0,SCATTERING,SCATTERING,1089,475192
55079,MILWAUKEE,2008,PRESIDENT,0,WISCONSIN GREEN,CYNTHIA MCKINNEY / ROSA CLEMENTE,589,475192
55079,MILWAUKEE,2010,CONGRESS,1,DEMOCRATIC,JOHN HECKENLIVELY,14924,52168
55079,MILWAUKEE,2010,CONGRESS,1,LIBERTARIAN,JOSEPH KEXEL,655,52168
55079,MILWAUKEE,2010,CONGRESS,1,REPUBLICAN,PAUL RYAN,36564,52168
55079,MILWAUKEE,2010,CONGRESS,1,SCATTERING,SCATTERING,25,52168
55079,MILWAUKEE,2010,CONGRESS,4,DEMOCRATIC,GWEN MOORE,143559,208103
55079,MILWAUKEE,2010,CONGRESS,4,INDEPENDENT,EDDIE AHMAD AYYASH,2802,208103
55079,MILWAUKEE,2010,CONGRESS,4,REPUBLICAN,DAN SEBRING,61543,208103
55079,MILWAUKEE,2010,CONGRESS,4,SCATTERING,SCATTERING,199,208103
55079,MILWAUKEE,2010,CONGRESS,5,DEMOCRATIC,TODD P KOLOSSO,31232,70750
55079,MILWAUKEE,2010,CONGRESS,5,INDEPENDENT,ROBERT R RAYMOND,2215,70750
55079,MILWAUKEE,2010,CONGRESS,5,REPUBLICAN,"F JAMES SENSENBRENNER, JR",37241,70750
55079,MILWAUKEE,2010,CONGRESS,5,SCATTERING,SCATTERING,62,70750
55079,MILWAUKEE,2010,GOVERNOR,0,DEMOCRATIC,TOM BARRETT / TOM NELSON,209932,341017
55079,MILWAUKEE,2010,GOVERNOR,0,INDEPENDENT,JAMES JAMES,633,341017
55079,MILWAUKEE,2010,GOVERNOR,0,INDEPENDENT 2,JIM LANGER,739,341017
55079,MILWAUKEE,2010,GOVERNOR,0,LIBERTARIAN,TERRY VIRGIL,673,341017
55079,MILWAUKEE,2010,GOVERNOR,0,REPUBLICAN,SCOTT WALKER / REBECCA KLEEFISCH,128612,341017
55079,MILWAUKEE,2010,GOVERNOR,0,SCATTERING,SCATTERING,417,341017
55079,MILWAUKEE,2010,GOVERNOR,0,WRITE-IN,HARI TRIVEDI,8,341017
55079,MILWAUKEE,2010,GOVERNOR,0,WRITE-IN 2,LESLIE ERVIN SMETAK / DAVID MYRON SMETAK,3,341017
55079,MILWAUKEE,2010,GOVERNOR,0,WRITE-IN 3,PATRICIA MESSICCI,0,341017
55079,MILWAUKEE,2010,STATE ASSEMBLY,7,DEMOCRATIC,PEGGY KRUSICK,11782,20478
55079,MILWAUKEE,2010,STATE ASSEMBLY,7,REPUBLICAN,BRAD SPONHOLZ,8656,20478
55079,MILWAUKEE,2010,STATE ASSEMBLY,7,SCATTERING,SCATTERING,40,20478
55079,MILWAUKEE,2010,STATE ASSEMBLY,8,DEMOCRATIC,JOCASTA ZAMARRIPA,4287,5113
55079,MILWAUKEE,2010,STATE ASSEMBLY,8,INDEPENDENT,RAMONA RIVAS,678,5113
55079,MILWAUKEE,2010,STATE ASSEMBLY,8,SCATTERING,SCATTERING,58,5113
55079,MILWAUKEE,2010,STATE ASSEMBLY,8,WRITE-IN,LAURA MANRIQUEZ,90,5113
55079,MILWAUKEE,2010,STATE ASSEMBLY,9,DEMOCRATIC,JOSH ZEPNICK,7354,7502
55079,MILWAUKEE,2010,STATE ASSEMBLY,9,SCATTERING,SCATTERING,148,7502
55079,MILWAUKEE,2010,STATE ASSEMBLY,10,DEMOCRATIC,ELIZABETH M. COGGS,15874,17152
55079,MILWAUKEE,2010,STATE ASSEMBLY,10,INDEPENDENT,IESHUH GRIFFIN,1223,17152
55079,MILWAUKEE,2010,STATE ASSEMBLY,10,SCATTERING,SCATTERING,50,17152
55079,MILWAUKEE,2010,STATE ASSEMBLY,10,WRITE-IN,SHERMAN L. HILL,5,17152
55079,MILWAUKEE,2010,STATE ASSEMBLY,11,DEMOCRATIC,JASON M. FIELDS,14860,14995
55079,MILWAUKEE,2010,STATE ASSEMBLY,11,SCATTERING,SCATTERING,135,14995
55079,MILWAUKEE,2010,STATE ASSEMBLY,12,DEMOCRATIC,FREDERICK P. KESSLER,13758,18661
55079,MILWAUKEE,2010,STATE ASSEMBLY,12,REPUBLICAN,SAM HAGEDORN,4868,18661
55079,MILWAUKEE,2010,STATE ASSEMBLY,12,SCATTERING,SCATTERING,35,18661
55079,MILWAUKEE,2010,STATE ASSEMBLY,13,DEMOCRATIC,DAVID CULLEN,14364,18837
55079,MILWAUKEE,2010,STATE ASSEMBLY,13,INDEPENDENT,LISA R. BECKER,4409,18837
55079,MILWAUKEE,2010,STATE ASSEMBLY,13,SCATTERING,SCATTERING,64,18837
55079,MILWAUKEE,2010,STATE ASSEMBLY,14,REPUBLICAN,DALE P. KOOYENGA,8612,8748
55079,MILWAUKEE,2010,STATE ASSEMBLY,14,SCATTERING,SCATTERING,136,8748
55079,MILWAUKEE,2010,STATE ASSEMBLY,15,DEMOCRATIC,TONY STASKUNAS,9617,18881
55079,MILWAUKEE,2010,STATE ASSEMBLY,15,REPUBLICAN,RONALD RIEBOLDT,9230,18881
55079,MILWAUKEE,2010,STATE ASSEMBLY,15,SCATTERING,SCATTERING,34,18881
55079,MILWAUKEE,2010,STATE ASSEMBLY,16,DEMOCRATIC,LEON D. YOUNG,11655,11864
55079,MILWAUKEE,2010,STATE ASSEMBLY,16,SCATTERING,SCATTERING,209,11864
55079,MILWAUKEE,2010,STATE ASSEMBLY,17,DEMOCRATIC,BARBARA L. TOLES,17550,17727
55079,MILWAUKEE,2010,STATE ASSEMBLY,17,SCATTERING,SCATTERING,177,17727
55079,MILWAUKEE,2010,STATE ASSEMBLY,18,DEMOCRATIC,TAMARA D. GRIGSBY,11757,11965
55079,MILWAUKEE,2010,STATE ASSEMBLY,18,SCATTERING,SCATTERING,208,11965
55079,MILWAUKEE,2010,STATE ASSEMBLY,19,DEMOCRATIC,JON RICHARDS,15123,22064
55079,MILWAUKEE,2010,STATE ASSEMBLY,19,REPUBLICAN,KRISTA BURNS,6892,22064
55079,MILWAUKEE,2010,STATE ASSEMBLY,19,SCATTERING,SCATTERING,49,22064
55079,MILWAUKEE,2010,STATE ASSEMBLY,20,DEMOCRATIC,CHRISTINE SINICKI,10844,20391
55079,MILWAUKEE,2010,STATE ASSEMBLY,20,REPUBLICAN,MOLLY M. MCGARTLAND,9503,20391
55079,MILWAUKEE,2010,STATE ASSEMBLY,20,SCATTERING,SCATTERING,44,20391
55079,MILWAUKEE,2010,STATE ASSEMBLY,21,DEMOCRATIC,TOM MICHALSKI,8155,21875
55079,MILWAUKEE,2010,STATE ASSEMBLY,21,REPUBLICAN,MARK HONADEL,13693,21875
55079,MILWAUKEE,2010,STATE ASSEMBLY,21,SCATTERING,SCATTERING,27,21875
55079,MILWAUKEE,2010,STATE ASSEMBLY,22,DEMOCRATIC,SANDY PASCH,16782,26933
55079,MILWAUKEE,2010,STATE ASSEMBLY,22,REPUBLICAN,PAUL PEDERSEN,10094,26933
55079,MILWAUKEE,2010,STATE ASSEMBLY,22,SCATTERING,SCATTERING,57,26933
55079,MILWAUKEE,2010,STATE ASSEMBLY,23,REPUBLICAN,JIM OTT,5564,5747
55079,MILWAUKEE,2010,STATE ASSEMBLY,23,SCATTERING,SCATTERING,183,5747
55079,MILWAUKEE,2010,STATE ASSEMBLY,82,REPUBLICAN,JEFF STONE,19148,19366
55079,MILWAUKEE,2010,STATE ASSEMBLY,82,SCATTERING,SCATTERING,218,19366
55079,MILWAUKEE,2010,STATE ASSEMBLY,84,DEMOCRATIC,DON VANPOOL,1039,3416
55079,MILWAUKEE,2010,STATE ASSEMBLY,84,REPUBLICAN,MIKE KUGLITSCH,2370,3416
55079,MILWAUKEE,2010,STATE ASSEMBLY,84,SCATTERING,SCATTERING,7,3416
55079,MILWAUKEE,2010,STATE SENATE,3,DEMOCRATIC,TIM CARPENTER,23401,38305
55079,MILWAUKEE,2010,STATE SENATE,3,REPUBLICAN,ANNETTE MILLER KRZNARICH,14796,38305
55079,MILWAUKEE,2010,STATE SENATE,3,SCATTERING,SCATTERING,108,38305
55079,MILWAUKEE,2010,STATE SENATE,5,DEMOCRATIC,JIM SULLIVAN,30582,60278
55079,MILWAUKEE,2010,STATE SENATE,5,REPUBLICAN,LEAH VUKMIR,29593,60278
55079,MILWAUKEE,2010,STATE SENATE,5,SCATTERING,SCATTERING,103,60278
55079,MILWAUKEE,2010,STATE SENATE,7,DEMOCRATIC,CHRIS LARSON,37165,65077
55079,MILWAUKEE,2010,STATE SENATE,7,REPUBLICAN,JESS RIPP,27772,65077
55079,MILWAUKEE,2010,STATE SENATE,7,SCATTERING,SCATTERING,140,65077
55079,MILWAUKEE,2010,US SENATE,0,DEMOCRATIC,RUSS FEINGOLD,209394,341563
55079,MILWAUKEE,2010,US SENATE,0,INDEPENDENT,ROB TAYLOR,2188,341563
55079,MILWAUKEE,2010,US SENATE,0,REPUBLICAN,RON JOHNSON,129839,341563
55079,MILWAUKEE,2010,US SENATE,0,SCATTERING,SCATTERING,139,341563
55079,MILWAUKEE,2010,US SENATE,0,WRITE-IN,"ERRNEST J PAGELS, JR",0,341563
55079,MILWAUKEE,2010,US SENATE,0,WRITE-IN 2,MICHAEL D LAFOREST,3,341563
55079,MILWAUKEE,2012,CONGRESS,1,DEMOCRATIC,ROB ZERBAN,18904,49828
55079,MILWAUKEE,2012,CONGRESS,1,INDEPENDENT,KEITH DESCHLER,751,49828
55079,MILWAUKEE,2012,CONGRESS,1,REPUBLICAN,PAUL RYAN,30150,49828
55079,MILWAUKEE,2012,CONGRESS,1,SCATTERING,SCATTERING,23,49828
55079,MILWAUKEE,2012,CONGRESS,4,DEMOCRATIC,GWEN MOORE,235257,325788
55079,MILWAUKEE,2012,CONGRESS,4,INDEPENDENT,ROBERT R RAYMOND,9277,325788
55079,MILWAUKEE,2012,CONGRESS,4,REPUBLICAN,DAN SEBRING,80787,325788
55079,MILWAUKEE,2012,CONGRESS,4,SCATTERING,SCATTERING,467,325788
55079,MILWAUKEE,2012,CONGRESS,5,DEMOCRATIC,DAVE HEASTER,31415,71284
55079,MILWAUKEE,2012,CONGRESS,5,REPUBLICAN,"F JAMES SENSENBRENNER, JR",39725,71284
55079,MILWAUKEE,2012,CONGRESS,5,SCATTERING,SCATTERING,144,71284
55079,MILWAUKEE,2012,CONGRESS,6,DEMOCRATIC,JOE KALLAS,423,1086
55079,MILWAUKEE,2012,CONGRESS,6,REPUBLICAN,TOM PETRI,660,1086
55079,MILWAUKEE,2012,CONGRESS,6,SCATTERING,SCATTERING,3,1086
55079,MILWAUKEE,2012,GOVERNOR,0,DEMOCRATIC,TOM BARRETT,250476,396183
55079,MILWAUKEE,2012,GOVERNOR,0,INDEPENDENT,HARI TRIVEDI,1935,396183
55079,MILWAUKEE,2012,GOVERNOR,0,REPUBLICAN,SCOTT WALKER,143455,396183
55079,MILWAUKEE,2012,GOVERNOR,0,SCATTERING,SCATTERING,317,396183
55079,MILWAUKEE,2012,PRESIDENT,0,CONSTITUTION,VIRGIL GOODE / JIM CLYMER,594,492576
55079,MILWAUKEE,2012,PRESIDENT,0,DEMOCRATIC,BARACK OBAMA / JOE BIDEN,332438,492576
55079,MILWAUKEE,2012,PRESIDENT,0,INDEPENDENT,GARY JOHNSON / JAMES P GRAY,2623,492576
55079,MILWAUKEE,2012,PRESIDENT,0,INDEPENDENT 2,"GLORIA LA RIVA / FILBERTO RAMIREZ, JR",98,492576
55079,MILWAUKEE,2012,PRESIDENT,0,INDEPENDENT 3,JERRY WHITE / PHYLLIS SCHERRER,78,492576
55079,MILWAUKEE,2012,PRESIDENT,0,INDEPENDENT 4,JILL STEIN / BEN MANSKI,1042,492576
55079,MILWAUKEE,2012,PRESIDENT,0,REPUBLICAN,MITT ROMNEY / PAUL RYAN,154924,492576
