county,municipality,ctv,reporting_unit,year,office,district,party,candidate,votes
Waukesha,Sussex,Village,"Wards 12, 14 & 15",2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Sussex,Village,"Wards 12, 14 & 15",2002,governor,NA,Scattering,Scattering,0
Waukesha,Wales,Village,Wards 1 - 3,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,351
Waukesha,Wales,Village,Wards 1 - 3,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,663
Waukesha,Wales,Village,Wards 1 - 3,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,10
Waukesha,Wales,Village,Wards 1 - 3,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,62
Waukesha,Wales,Village,Wards 1 - 3,2002,governor,NA,Independent,Alan D Eisenberg,2
Waukesha,Wales,Village,Wards 1 - 3,2002,governor,NA,Independent 2,Ty A Bollerud,0
Waukesha,Wales,Village,Wards 1 - 3,2002,governor,NA,Independent 3,Mike Mangan,4
Waukesha,Wales,Village,Wards 1 - 3,2002,governor,NA,Independent 4,Aneb Jab Rasta,1
Waukesha,Wales,Village,Wards 1 - 3,2002,governor,NA,Scattering,Scattering,0
Waukesha,Brookfield,City,Ward 1,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,223
Waukesha,Brookfield,City,Ward 1,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,519
Waukesha,Brookfield,City,Ward 1,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,2
Waukesha,Brookfield,City,Ward 1,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,36
Waukesha,Brookfield,City,Ward 1,2002,governor,NA,Independent,Alan D Eisenberg,0
Waukesha,Brookfield,City,Ward 1,2002,governor,NA,Independent 2,Ty A Bollerud,0
Waukesha,Brookfield,City,Ward 1,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 1,2002,governor,NA,Independent 4,Aneb Jab Rasta,1
Waukesha,Brookfield,City,Ward 1,2002,governor,NA,Scattering,Scattering,0
Waukesha,Brookfield,City,Ward 2,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,257
Waukesha,Brookfield,City,Ward 2,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,513
Waukesha,Brookfield,City,Ward 2,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,8
Waukesha,Brookfield,City,Ward 2,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,37
Waukesha,Brookfield,City,Ward 2,2002,governor,NA,Independent,Alan D Eisenberg,2
Waukesha,Brookfield,City,Ward 2,2002,governor,NA,Independent 2,Ty A Bollerud,0
Waukesha,Brookfield,City,Ward 2,2002,governor,NA,Independent 3,Mike Mangan,1
Waukesha,Brookfield,City,Ward 2,2002,governor,NA,Independent 4,Aneb Jab Rasta,2
Waukesha,Brookfield,City,Ward 2,2002,governor,NA,Scattering,Scattering,1
Waukesha,Brookfield,City,Ward 3,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,276
Waukesha,Brookfield,City,Ward 3,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,552
Waukesha,Brookfield,City,Ward 3,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,7
Waukesha,Brookfield,City,Ward 3,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,51
Waukesha,Brookfield,City,Ward 3,2002,governor,NA,Independent,Alan D Eisenberg,0
Waukesha,Brookfield,City,Ward 3,2002,governor,NA,Independent 2,Ty A Bollerud,3
Waukesha,Brookfield,City,Ward 3,2002,governor,NA,Independent 3,Mike Mangan,3
Waukesha,Brookfield,City,Ward 3,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 3,2002,governor,NA,Scattering,Scattering,1
Waukesha,Brookfield,City,Ward 4,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,224
Waukesha,Brookfield,City,Ward 4,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,556
Waukesha,Brookfield,City,Ward 4,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,9
Waukesha,Brookfield,City,Ward 4,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,38
Waukesha,Brookfield,City,Ward 4,2002,governor,NA,Independent,Alan D Eisenberg,1
Waukesha,Brookfield,City,Ward 4,2002,governor,NA,Independent 2,Ty A Bollerud,0
Waukesha,Brookfield,City,Ward 4,2002,governor,NA,Independent 3,Mike Mangan,1
Waukesha,Brookfield,City,Ward 4,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 4,2002,governor,NA,Scattering,Scattering,0
Waukesha,Brookfield,City,Ward 5,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,217
Waukesha,Brookfield,City,Ward 5,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,612
Waukesha,Brookfield,City,Ward 5,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,5
Waukesha,Brookfield,City,Ward 5,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,39
Waukesha,Brookfield,City,Ward 5,2002,governor,NA,Independent,Alan D Eisenberg,0
Waukesha,Brookfield,City,Ward 5,2002,governor,NA,Independent 2,Ty A Bollerud,0
Waukesha,Brookfield,City,Ward 5,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 5,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 5,2002,governor,NA,Scattering,Scattering,1
Waukesha,Brookfield,City,Ward 6,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,198
Waukesha,Brookfield,City,Ward 6,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,627
Waukesha,Brookfield,City,Ward 6,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,5
Waukesha,Brookfield,City,Ward 6,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,34
Waukesha,Brookfield,City,Ward 6,2002,governor,NA,Independent,Alan D Eisenberg,0
Waukesha,Brookfield,City,Ward 6,2002,governor,NA,Independent 2,Ty A Bollerud,0
Waukesha,Brookfield,City,Ward 6,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 6,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 6,2002,governor,NA,Scattering,Scattering,1
Waukesha,Brookfield,City,Ward 7,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,144
Waukesha,Brookfield,City,Ward 7,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,430
Waukesha,Brookfield,City,Ward 7,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,6
Waukesha,Brookfield,City,Ward 7,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,13
Waukesha,Brookfield,City,Ward 7,2002,governor,NA,Independent,Alan D Eisenberg,2
Waukesha,Brookfield,City,Ward 7,2002,governor,NA,Independent 2,Ty A Bollerud,0
Waukesha,Brookfield,City,Ward 7,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 7,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 7,2002,governor,NA,Scattering,Scattering,0
Waukesha,Brookfield,City,Ward 8,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,172
Waukesha,Brookfield,City,Ward 8,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,411
Waukesha,Brookfield,City,Ward 8,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,3
Waukesha,Brookfield,City,Ward 8,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,35
Waukesha,Brookfield,City,Ward 8,2002,governor,NA,Independent,Alan D Eisenberg,1
Waukesha,Brookfield,City,Ward 8,2002,governor,NA,Independent 2,Ty A Bollerud,0
Waukesha,Brookfield,City,Ward 8,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 8,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 8,2002,governor,NA,Scattering,Scattering,0
Waukesha,Brookfield,City,Ward 9,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,176
Waukesha,Brookfield,City,Ward 9,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,570
Waukesha,Brookfield,City,Ward 9,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,8
Waukesha,Brookfield,City,Ward 9,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,26
Waukesha,Brookfield,City,Ward 9,2002,governor,NA,Independent,Alan D Eisenberg,0
Waukesha,Brookfield,City,Ward 9,2002,governor,NA,Independent 2,Ty A Bollerud,1
Waukesha,Brookfield,City,Ward 9,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 9,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 9,2002,governor,NA,Scattering,Scattering,5
Waukesha,Brookfield,City,Ward 10,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,134
Waukesha,Brookfield,City,Ward 10,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,389
Waukesha,Brookfield,City,Ward 10,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,8
Waukesha,Brookfield,City,Ward 10,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,21
Waukesha,Brookfield,City,Ward 10,2002,governor,NA,Independent,Alan D Eisenberg,0
Waukesha,Brookfield,City,Ward 10,2002,governor,NA,Independent 2,Ty A Bollerud,1
Waukesha,Brookfield,City,Ward 10,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 10,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 10,2002,governor,NA,Scattering,Scattering,0
Waukesha,Brookfield,City,Ward 11,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,149
Waukesha,Brookfield,City,Ward 11,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,582
Waukesha,Brookfield,City,Ward 11,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,1
Waukesha,Brookfield,City,Ward 11,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,26
Waukesha,Brookfield,City,Ward 11,2002,governor,NA,Independent,Alan D Eisenberg,0
Waukesha,Brookfield,City,Ward 11,2002,governor,NA,Independent 2,Ty A Bollerud,0
Waukesha,Brookfield,City,Ward 11,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 11,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 11,2002,governor,NA,Scattering,Scattering,0
Waukesha,Brookfield,City,Ward 12,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,191
Waukesha,Brookfield,City,Ward 12,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,628
Waukesha,Brookfield,City,Ward 12,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,6
Waukesha,Brookfield,City,Ward 12,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,27
Waukesha,Brookfield,City,Ward 12,2002,governor,NA,Independent,Alan D Eisenberg,0
Waukesha,Brookfield,City,Ward 12,2002,governor,NA,Independent 2,Ty A Bollerud,1
Waukesha,Brookfield,City,Ward 12,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 12,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 12,2002,governor,NA,Scattering,Scattering,0
Waukesha,Brookfield,City,Ward 13,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,147
Waukesha,Brookfield,City,Ward 13,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,539
Waukesha,Brookfield,City,Ward 13,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,3
Waukesha,Brookfield,City,Ward 13,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,16
Waukesha,Brookfield,City,Ward 13,2002,governor,NA,Independent,Alan D Eisenberg,0
Waukesha,Brookfield,City,Ward 13,2002,governor,NA,Independent 2,Ty A Bollerud,1
Waukesha,Brookfield,City,Ward 13,2002,governor,NA,Independent 3,Mike Mangan,1
Waukesha,Brookfield,City,Ward 13,2002,governor,NA,Independent 4,Aneb Jab Rasta,1
Waukesha,Brookfield,City,Ward 13,2002,governor,NA,Scattering,Scattering,1
Waukesha,Brookfield,City,Ward 14,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,135
Waukesha,Brookfield,City,Ward 14,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,305
Waukesha,Brookfield,City,Ward 14,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,3
Waukesha,Brookfield,City,Ward 14,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,26
Waukesha,Brookfield,City,Ward 14,2002,governor,NA,Independent,Alan D Eisenberg,0
Waukesha,Brookfield,City,Ward 14,2002,governor,NA,Independent 2,Ty A Bollerud,1
Waukesha,Brookfield,City,Ward 14,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 14,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 14,2002,governor,NA,Scattering,Scattering,1
Waukesha,Brookfield,City,Ward 15,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,142
Waukesha,Brookfield,City,Ward 15,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,362
Waukesha,Brookfield,City,Ward 15,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,3
Waukesha,Brookfield,City,Ward 15,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,18
Waukesha,Brookfield,City,Ward 15,2002,governor,NA,Independent,Alan D Eisenberg,0
Waukesha,Brookfield,City,Ward 15,2002,governor,NA,Independent 2,Ty A Bollerud,0
Waukesha,Brookfield,City,Ward 15,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 15,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 15,2002,governor,NA,Scattering,Scattering,0
Waukesha,Brookfield,City,Ward 16,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,120
Waukesha,Brookfield,City,Ward 16,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,404
Waukesha,Brookfield,City,Ward 16,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,4
Waukesha,Brookfield,City,Ward 16,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,15
Waukesha,Brookfield,City,Ward 16,2002,governor,NA,Independent,Alan D Eisenberg,0
Waukesha,Brookfield,City,Ward 16,2002,governor,NA,Independent 2,Ty A Bollerud,0
Waukesha,Brookfield,City,Ward 16,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 16,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 16,2002,governor,NA,Scattering,Scattering,0
Waukesha,Brookfield,City,Ward 17,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,232
Waukesha,Brookfield,City,Ward 17,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,685
Waukesha,Brookfield,City,Ward 17,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,5
Waukesha,Brookfield,City,Ward 17,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,31
Waukesha,Brookfield,City,Ward 17,2002,governor,NA,Independent,Alan D Eisenberg,0
Waukesha,Brookfield,City,Ward 17,2002,governor,NA,Independent 2,Ty A Bollerud,1
Waukesha,Brookfield,City,Ward 17,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 17,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 17,2002,governor,NA,Scattering,Scattering,1
Waukesha,Brookfield,City,Ward 18,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,194
Waukesha,Brookfield,City,Ward 18,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,451
Waukesha,Brookfield,City,Ward 18,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,7
Waukesha,Brookfield,City,Ward 18,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,30
Waukesha,Brookfield,City,Ward 18,2002,governor,NA,Independent,Alan D Eisenberg,1
Waukesha,Brookfield,City,Ward 18,2002,governor,NA,Independent 2,Ty A Bollerud,0
Waukesha,Brookfield,City,Ward 18,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 18,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 18,2002,governor,NA,Scattering,Scattering,0
Waukesha,Brookfield,City,Ward 19,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,219
Waukesha,Brookfield,City,Ward 19,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,590
Waukesha,Brookfield,City,Ward 19,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,7
Waukesha,Brookfield,City,Ward 19,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,34
Waukesha,Brookfield,City,Ward 19,2002,governor,NA,Independent,Alan D Eisenberg,3
Waukesha,Brookfield,City,Ward 19,2002,governor,NA,Independent 2,Ty A Bollerud,0
Waukesha,Brookfield,City,Ward 19,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 19,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 19,2002,governor,NA,Scattering,Scattering,1
Waukesha,Brookfield,City,Ward 20,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,218
Waukesha,Brookfield,City,Ward 20,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,614
Waukesha,Brookfield,City,Ward 20,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,1
Waukesha,Brookfield,City,Ward 20,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,38
Waukesha,Brookfield,City,Ward 20,2002,governor,NA,Independent,Alan D Eisenberg,1
Waukesha,Brookfield,City,Ward 20,2002,governor,NA,Independent 2,Ty A Bollerud,2
Waukesha,Brookfield,City,Ward 20,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 20,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 20,2002,governor,NA,Scattering,Scattering,0
Waukesha,Brookfield,City,Ward 21,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,94
Waukesha,Brookfield,City,Ward 21,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,194
Waukesha,Brookfield,City,Ward 21,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,4
Waukesha,Brookfield,City,Ward 21,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,17
Waukesha,Brookfield,City,Ward 21,2002,governor,NA,Independent,Alan D Eisenberg,3
Waukesha,Brookfield,City,Ward 21,2002,governor,NA,Independent 2,Ty A Bollerud,0
Waukesha,Brookfield,City,Ward 21,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 21,2002,governor,NA,Independent 4,Aneb Jab Rasta,1
Waukesha,Brookfield,City,Ward 21,2002,governor,NA,Scattering,Scattering,0
Waukesha,Brookfield,City,Ward 22,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,183
Waukesha,Brookfield,City,Ward 22,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,432
Waukesha,Brookfield,City,Ward 22,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,5
Waukesha,Brookfield,City,Ward 22,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,21
Waukesha,Brookfield,City,Ward 22,2002,governor,NA,Independent,Alan D Eisenberg,0
Waukesha,Brookfield,City,Ward 22,2002,governor,NA,Independent 2,Ty A Bollerud,0
Waukesha,Brookfield,City,Ward 22,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 22,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 22,2002,governor,NA,Scattering,Scattering,1
Waukesha,Brookfield,City,Ward 23,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,162
Waukesha,Brookfield,City,Ward 23,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,336
Waukesha,Brookfield,City,Ward 23,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,4
Waukesha,Brookfield,City,Ward 23,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,28
Waukesha,Brookfield,City,Ward 23,2002,governor,NA,Independent,Alan D Eisenberg,0
Waukesha,Brookfield,City,Ward 23,2002,governor,NA,Independent 2,Ty A Bollerud,1
Waukesha,Brookfield,City,Ward 23,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 23,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 23,2002,governor,NA,Scattering,Scattering,1
Waukesha,Brookfield,City,Ward 24,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,338
Waukesha,Brookfield,City,Ward 24,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,499
Waukesha,Brookfield,City,Ward 24,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,16
Waukesha,Brookfield,City,Ward 24,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,38
Waukesha,Brookfield,City,Ward 24,2002,governor,NA,Independent,Alan D Eisenberg,3
Waukesha,Brookfield,City,Ward 24,2002,governor,NA,Independent 2,Ty A Bollerud,3
Waukesha,Brookfield,City,Ward 24,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Brookfield,City,Ward 24,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Brookfield,City,Ward 24,2002,governor,NA,Scattering,Scattering,1
Waukesha,Delafield,City,Wards 1 - 7,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,737
Waukesha,Delafield,City,Wards 1 - 7,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,1679
Waukesha,Delafield,City,Wards 1 - 7,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,42
Waukesha,Delafield,City,Wards 1 - 7,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,152
Waukesha,Delafield,City,Wards 1 - 7,2002,governor,NA,Independent,Alan D Eisenberg,4
Waukesha,Delafield,City,Wards 1 - 7,2002,governor,NA,Independent 2,Ty A Bollerud,0
Waukesha,Delafield,City,Wards 1 - 7,2002,governor,NA,Independent 3,Mike Mangan,6
Waukesha,Delafield,City,Wards 1 - 7,2002,governor,NA,Independent 4,Aneb Jab Rasta,1
Waukesha,Delafield,City,Wards 1 - 7,2002,governor,NA,Scattering,Scattering,0
Waukesha,Milwaukee,City,Ward 274,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,0
Waukesha,Milwaukee,City,Ward 274,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,0
Waukesha,Milwaukee,City,Ward 274,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,0
Waukesha,Milwaukee,City,Ward 274,2002,governor,NA,Libertarian,Ed thompson / M Reynolds,0
Waukesha,Milwaukee,City,Ward 274,2002,governor,NA,Independent,Alan D Eisenberg,0
Waukesha,Milwaukee,City,Ward 274,2002,governor,NA,Independent 2,Ty A Bollerud,0
Waukesha,Milwaukee,City,Ward 274,2002,governor,NA,Independent 3,Mike Mangan,0
Waukesha,Milwaukee,City,Ward 274,2002,governor,NA,Independent 4,Aneb Jab Rasta,0
Waukesha,Milwaukee,City,Ward 274,2002,governor,NA,Scattering,Scattering,0
Waukesha,Muskego,City,Wards 1 - 3,2002,governor,NA,Democratic,Jim Doyle / Barbara Lawton,480
Waukesha,Muskego,City,Wards 1 - 3,2002,governor,NA,Republican,Scott McCallum / Margaret A Farrow,845
Waukesha,Muskego,City,Wards 1 - 3,2002,governor,NA,Wisconsin Green,Jim Young / Jeff Peterson,12
