muni_fips,municipality,ctv,muni_label,year,office,party,candidate,votes,total_votes
5500300,ADAMS,T,T ADAMS (ADAMS),2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",105,254
5500300,ADAMS,T,T ADAMS (ADAMS),2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,148,254
5500300,ADAMS,T,T ADAMS (ADAMS),2011,SUPREME COURT,SCATTERING,SCATTERING,1,254
5500300,ADAMS,T,T ADAMS (ADAMS),2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,134,228
5500300,ADAMS,T,T ADAMS (ADAMS),2013,SUPREME COURT,LIBERAL,ED FALLONE,94,228
5500300,ADAMS,T,T ADAMS (ADAMS),2013,SUPREME COURT,SCATTERING,SCATTERING,0,228
5500300,ADAMS,T,T ADAMS (ADAMS),2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,117,277
5500300,ADAMS,T,T ADAMS (ADAMS),2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,160,277
5500300,ADAMS,T,T ADAMS (ADAMS),2015,SUPREME COURT,SCATTERING,SCATTERING,0,277
5500300,ADAMS,T,T ADAMS (ADAMS),2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,212,389
5500300,ADAMS,T,T ADAMS (ADAMS),2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,177,389
5500300,ADAMS,T,T ADAMS (ADAMS),2016,SUPREME COURT,SCATTERING,SCATTERING,0,389
5500300,ADAMS,T,T ADAMS (ADAMS),2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,109,109
5500300,ADAMS,T,T ADAMS (ADAMS),2017,SUPREME COURT,SCATTERING,SCATTERING,0,109
5500300,ADAMS,T,T ADAMS (ADAMS),2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,132,247
5500300,ADAMS,T,T ADAMS (ADAMS),2018,SUPREME COURT,LIBERAL,REBECCA DALLET,115,247
5500300,ADAMS,T,T ADAMS (ADAMS),2018,SUPREME COURT,SCATTERING,SCATTERING,0,247
5500300,ADAMS,T,T ADAMS (ADAMS),2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,128,229
5500300,ADAMS,T,T ADAMS (ADAMS),2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,101,229
5500300,ADAMS,T,T ADAMS (ADAMS),2019,SUPREME COURT,SCATTERING,SCATTERING,0,229
5500300,ADAMS,T,T ADAMS (ADAMS),2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,186,328
5500300,ADAMS,T,T ADAMS (ADAMS),2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,142,328
5500300,ADAMS,T,T ADAMS (ADAMS),2020,SUPREME COURT,SCATTERING,SCATTERING,0,328
5500300,ADAMS,T,T ADAMS (ADAMS),2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,260,504
5500300,ADAMS,T,T ADAMS (ADAMS),2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,239,504
5500300,ADAMS,T,T ADAMS (ADAMS),2023,SUPREME COURT,SCATTERING,SCATTERING,5,504
5500300,ADAMS,T,T ADAMS (ADAMS),2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,313,547
5500300,ADAMS,T,T ADAMS (ADAMS),2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,234,547
5500300,ADAMS,T,T ADAMS (ADAMS),2025,SUPREME COURT,SCATTERING,SCATTERING,0,547
5500300,ADAMS,T,T ADAMS (ADAMS),2026,SUPREME COURT,CONSERVATIVE,MARIA S. LAZAR,163,318
5500300,ADAMS,T,T ADAMS (ADAMS),2026,SUPREME COURT,LIBERAL,CHRIS TAYLOR,155,318
5500300,ADAMS,T,T ADAMS (ADAMS),2026,SUPREME COURT,SCATTERING,SCATTERING,0,318
5500325,ADAMS,T,T ADAMS (GREEN),2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,15,24
5500325,ADAMS,T,T ADAMS (GREEN),2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,9,24
5500325,ADAMS,T,T ADAMS (GREEN),2000,SUPREME COURT,SCATTERING,SCATTERING,0,24
5500325,ADAMS,T,T ADAMS (GREEN),2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",54,54
5500325,ADAMS,T,T ADAMS (GREEN),2001,SUPREME COURT,SCATTERING,SCATTERING,0,54
5500325,ADAMS,T,T ADAMS (GREEN),2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,35,76
5500325,ADAMS,T,T ADAMS (GREEN),2003,SUPREME COURT,LIBERAL,ED BRUNNER,41,76
5500325,ADAMS,T,T ADAMS (GREEN),2003,SUPREME COURT,SCATTERING,SCATTERING,0,76
5500325,ADAMS,T,T ADAMS (GREEN),2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,53,53
5500325,ADAMS,T,T ADAMS (GREEN),2005,SUPREME COURT,SCATTERING,SCATTERING,0,53
5500325,ADAMS,T,T ADAMS (GREEN),2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,45,45
5500325,ADAMS,T,T ADAMS (GREEN),2006,SUPREME COURT,SCATTERING,SCATTERING,0,45
5500325,ADAMS,T,T ADAMS (GREEN),2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,40,88
5500325,ADAMS,T,T ADAMS (GREEN),2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,47,88
5500325,ADAMS,T,T ADAMS (GREEN),2007,SUPREME COURT,SCATTERING,SCATTERING,1,88
5500325,ADAMS,T,T ADAMS (GREEN),2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,58,105
5500325,ADAMS,T,T ADAMS (GREEN),2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,45,105
5500325,ADAMS,T,T ADAMS (GREEN),2008,SUPREME COURT,SCATTERING,SCATTERING,2,105
5500325,ADAMS,T,T ADAMS (GREEN),2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,34,88
5500325,ADAMS,T,T ADAMS (GREEN),2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,54,88
5500325,ADAMS,T,T ADAMS (GREEN),2009,SUPREME COURT,SCATTERING,SCATTERING,0,88
5500325,ADAMS,T,T ADAMS (GREEN),2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",78,167
5500325,ADAMS,T,T ADAMS (GREEN),2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,87,167
5500325,ADAMS,T,T ADAMS (GREEN),2011,SUPREME COURT,SCATTERING,SCATTERING,2,167
5500325,ADAMS,T,T ADAMS (GREEN),2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,36,82
5500325,ADAMS,T,T ADAMS (GREEN),2013,SUPREME COURT,LIBERAL,ED FALLONE,46,82
5500325,ADAMS,T,T ADAMS (GREEN),2013,SUPREME COURT,SCATTERING,SCATTERING,0,82
5500325,ADAMS,T,T ADAMS (GREEN),2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,47,113
5500325,ADAMS,T,T ADAMS (GREEN),2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,66,113
5500325,ADAMS,T,T ADAMS (GREEN),2015,SUPREME COURT,SCATTERING,SCATTERING,0,113
5500325,ADAMS,T,T ADAMS (GREEN),2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,95,213
5500325,ADAMS,T,T ADAMS (GREEN),2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,118,213
5500325,ADAMS,T,T ADAMS (GREEN),2016,SUPREME COURT,SCATTERING,SCATTERING,0,213
5500325,ADAMS,T,T ADAMS (GREEN),2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,36,38
5500325,ADAMS,T,T ADAMS (GREEN),2017,SUPREME COURT,SCATTERING,SCATTERING,2,38
5500325,ADAMS,T,T ADAMS (GREEN),2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,52,132
5500325,ADAMS,T,T ADAMS (GREEN),2018,SUPREME COURT,LIBERAL,REBECCA DALLET,80,132
5500325,ADAMS,T,T ADAMS (GREEN),2018,SUPREME COURT,SCATTERING,SCATTERING,0,132
5500325,ADAMS,T,T ADAMS (GREEN),2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,58,139
5500325,ADAMS,T,T ADAMS (GREEN),2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,81,139
5500325,ADAMS,T,T ADAMS (GREEN),2019,SUPREME COURT,SCATTERING,SCATTERING,0,139
5500325,ADAMS,T,T ADAMS (GREEN),2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,58,154
5500325,ADAMS,T,T ADAMS (GREEN),2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,96,154
5500325,ADAMS,T,T ADAMS (GREEN),2020,SUPREME COURT,SCATTERING,SCATTERING,0,154
5500325,ADAMS,T,T ADAMS (GREEN),2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,105,225
5500325,ADAMS,T,T ADAMS (GREEN),2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,120,225
5500325,ADAMS,T,T ADAMS (GREEN),2023,SUPREME COURT,SCATTERING,SCATTERING,0,225
5500325,ADAMS,T,T ADAMS (GREEN),2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,141,283
5500325,ADAMS,T,T ADAMS (GREEN),2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,141,283
5500325,ADAMS,T,T ADAMS (GREEN),2025,SUPREME COURT,SCATTERING,SCATTERING,1,283
5500325,ADAMS,T,T ADAMS (GREEN),2026,SUPREME COURT,CONSERVATIVE,MARIA S. LAZAR,91,189
5500325,ADAMS,T,T ADAMS (GREEN),2026,SUPREME COURT,LIBERAL,CHRIS TAYLOR,98,189
5500325,ADAMS,T,T ADAMS (GREEN),2026,SUPREME COURT,SCATTERING,SCATTERING,0,189
5500350,ADAMS,T,T ADAMS (JACKSON),2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,163,256
5500350,ADAMS,T,T ADAMS (JACKSON),2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,93,256
5500350,ADAMS,T,T ADAMS (JACKSON),2000,SUPREME COURT,SCATTERING,SCATTERING,0,256
5500350,ADAMS,T,T ADAMS (JACKSON),2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",257,257
5500350,ADAMS,T,T ADAMS (JACKSON),2001,SUPREME COURT,SCATTERING,SCATTERING,0,257
5500350,ADAMS,T,T ADAMS (JACKSON),2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,92,242
5500350,ADAMS,T,T ADAMS (JACKSON),2003,SUPREME COURT,LIBERAL,ED BRUNNER,150,242
5500350,ADAMS,T,T ADAMS (JACKSON),2003,SUPREME COURT,SCATTERING,SCATTERING,0,242
5500350,ADAMS,T,T ADAMS (JACKSON),2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,181,181
5500350,ADAMS,T,T ADAMS (JACKSON),2005,SUPREME COURT,SCATTERING,SCATTERING,0,181
5500350,ADAMS,T,T ADAMS (JACKSON),2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,108,108
5500350,ADAMS,T,T ADAMS (JACKSON),2006,SUPREME COURT,SCATTERING,SCATTERING,0,108
5500350,ADAMS,T,T ADAMS (JACKSON),2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,99,185
5500350,ADAMS,T,T ADAMS (JACKSON),2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,86,185
5500350,ADAMS,T,T ADAMS (JACKSON),2007,SUPREME COURT,SCATTERING,SCATTERING,0,185
5500350,ADAMS,T,T ADAMS (JACKSON),2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,66,116
5500350,ADAMS,T,T ADAMS (JACKSON),2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,50,116
5500350,ADAMS,T,T ADAMS (JACKSON),2008,SUPREME COURT,SCATTERING,SCATTERING,0,116
5500350,ADAMS,T,T ADAMS (JACKSON),2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,55,124
5500350,ADAMS,T,T ADAMS (JACKSON),2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,69,124
5500350,ADAMS,T,T ADAMS (JACKSON),2009,SUPREME COURT,SCATTERING,SCATTERING,0,124
5500350,ADAMS,T,T ADAMS (JACKSON),2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",195,424
5500350,ADAMS,T,T ADAMS (JACKSON),2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,229,424
5500350,ADAMS,T,T ADAMS (JACKSON),2011,SUPREME COURT,SCATTERING,SCATTERING,0,424
5500350,ADAMS,T,T ADAMS (JACKSON),2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,167,276
5500350,ADAMS,T,T ADAMS (JACKSON),2013,SUPREME COURT,LIBERAL,ED FALLONE,109,276
5500350,ADAMS,T,T ADAMS (JACKSON),2013,SUPREME COURT,SCATTERING,SCATTERING,0,276
5500350,ADAMS,T,T ADAMS (JACKSON),2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,135,359
5500350,ADAMS,T,T ADAMS (JACKSON),2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,224,359
5500350,ADAMS,T,T ADAMS (JACKSON),2015,SUPREME COURT,SCATTERING,SCATTERING,0,359
5500350,ADAMS,T,T ADAMS (JACKSON),2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,277,564
5500350,ADAMS,T,T ADAMS (JACKSON),2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,287,564
5500350,ADAMS,T,T ADAMS (JACKSON),2016,SUPREME COURT,SCATTERING,SCATTERING,0,564
5500350,ADAMS,T,T ADAMS (JACKSON),2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,202,202
5500350,ADAMS,T,T ADAMS (JACKSON),2017,SUPREME COURT,SCATTERING,SCATTERING,0,202
5500350,ADAMS,T,T ADAMS (JACKSON),2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,91,196
5500350,ADAMS,T,T ADAMS (JACKSON),2018,SUPREME COURT,LIBERAL,REBECCA DALLET,105,196
5500350,ADAMS,T,T ADAMS (JACKSON),2018,SUPREME COURT,SCATTERING,SCATTERING,0,196
5500350,ADAMS,T,T ADAMS (JACKSON),2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,139,257
5500350,ADAMS,T,T ADAMS (JACKSON),2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,118,257
5500350,ADAMS,T,T ADAMS (JACKSON),2019,SUPREME COURT,SCATTERING,SCATTERING,0,257
5500350,ADAMS,T,T ADAMS (JACKSON),2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,221,440
5500350,ADAMS,T,T ADAMS (JACKSON),2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,219,440
5500350,ADAMS,T,T ADAMS (JACKSON),2020,SUPREME COURT,SCATTERING,SCATTERING,0,440
5500350,ADAMS,T,T ADAMS (JACKSON),2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,248,474
5500350,ADAMS,T,T ADAMS (JACKSON),2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,226,474
5500350,ADAMS,T,T ADAMS (JACKSON),2023,SUPREME COURT,SCATTERING,SCATTERING,0,474
5500350,ADAMS,T,T ADAMS (JACKSON),2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,351,648
5500350,ADAMS,T,T ADAMS (JACKSON),2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,297,648
5500350,ADAMS,T,T ADAMS (JACKSON),2025,SUPREME COURT,SCATTERING,SCATTERING,0,648
5500350,ADAMS,T,T ADAMS (JACKSON),2026,SUPREME COURT,CONSERVATIVE,MARIA S. LAZAR,197,434
5500350,ADAMS,T,T ADAMS (JACKSON),2026,SUPREME COURT,LIBERAL,CHRIS TAYLOR,237,434
5500350,ADAMS,T,T ADAMS (JACKSON),2026,SUPREME COURT,SCATTERING,SCATTERING,0,434
5500425,ADDISON,T,T ADDISON (WASHINGTON),2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,530,673
5500425,ADDISON,T,T ADDISON (WASHINGTON),2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,143,673
5500425,ADDISON,T,T ADDISON (WASHINGTON),2000,SUPREME COURT,SCATTERING,SCATTERING,0,673
5500425,ADDISON,T,T ADDISON (WASHINGTON),2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",747,749
5500425,ADDISON,T,T ADDISON (WASHINGTON),2001,SUPREME COURT,SCATTERING,SCATTERING,2,749
5500425,ADDISON,T,T ADDISON (WASHINGTON),2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,351,502
5500425,ADDISON,T,T ADDISON (WASHINGTON),2003,SUPREME COURT,LIBERAL,ED BRUNNER,151,502
5500425,ADDISON,T,T ADDISON (WASHINGTON),2003,SUPREME COURT,SCATTERING,SCATTERING,0,502
5500425,ADDISON,T,T ADDISON (WASHINGTON),2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,213,216
5500425,ADDISON,T,T ADDISON (WASHINGTON),2005,SUPREME COURT,SCATTERING,SCATTERING,3,216
5500425,ADDISON,T,T ADDISON (WASHINGTON),2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,162,162
5500425,ADDISON,T,T ADDISON (WASHINGTON),2006,SUPREME COURT,SCATTERING,SCATTERING,0,162
5500425,ADDISON,T,T ADDISON (WASHINGTON),2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,653,759
5500425,ADDISON,T,T ADDISON (WASHINGTON),2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,106,759
5500425,ADDISON,T,T ADDISON (WASHINGTON),2007,SUPREME COURT,SCATTERING,SCATTERING,0,759
5500425,ADDISON,T,T ADDISON (WASHINGTON),2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,377,470
5500425,ADDISON,T,T ADDISON (WASHINGTON),2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,93,470
5500425,ADDISON,T,T ADDISON (WASHINGTON),2008,SUPREME COURT,SCATTERING,SCATTERING,0,470
5500425,ADDISON,T,T ADDISON (WASHINGTON),2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,245,343
5500425,ADDISON,T,T ADDISON (WASHINGTON),2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,98,343
5500425,ADDISON,T,T ADDISON (WASHINGTON),2009,SUPREME COURT,SCATTERING,SCATTERING,0,343
5500425,ADDISON,T,T ADDISON (WASHINGTON),2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",865,1035
5500425,ADDISON,T,T ADDISON (WASHINGTON),2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,170,1035
5500425,ADDISON,T,T ADDISON (WASHINGTON),2011,SUPREME COURT,SCATTERING,SCATTERING,0,1035
5500425,ADDISON,T,T ADDISON (WASHINGTON),2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,507,602
5500425,ADDISON,T,T ADDISON (WASHINGTON),2013,SUPREME COURT,LIBERAL,ED FALLONE,95,602
5500425,ADDISON,T,T ADDISON (WASHINGTON),2013,SUPREME COURT,SCATTERING,SCATTERING,0,602
5500425,ADDISON,T,T ADDISON (WASHINGTON),2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,327,439
5500425,ADDISON,T,T ADDISON (WASHINGTON),2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,112,439
5500425,ADDISON,T,T ADDISON (WASHINGTON),2015,SUPREME COURT,SCATTERING,SCATTERING,0,439
5500425,ADDISON,T,T ADDISON (WASHINGTON),2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,1080,1436
5500425,ADDISON,T,T ADDISON (WASHINGTON),2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,356,1436
5500425,ADDISON,T,T ADDISON (WASHINGTON),2016,SUPREME COURT,SCATTERING,SCATTERING,0,1436
5500425,ADDISON,T,T ADDISON (WASHINGTON),2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,224,229
5500425,ADDISON,T,T ADDISON (WASHINGTON),2017,SUPREME COURT,SCATTERING,SCATTERING,5,229
5500425,ADDISON,T,T ADDISON (WASHINGTON),2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,512,688
5500425,ADDISON,T,T ADDISON (WASHINGTON),2018,SUPREME COURT,LIBERAL,REBECCA DALLET,176,688
5500425,ADDISON,T,T ADDISON (WASHINGTON),2018,SUPREME COURT,SCATTERING,SCATTERING,0,688
5500425,ADDISON,T,T ADDISON (WASHINGTON),2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,752,901
5500425,ADDISON,T,T ADDISON (WASHINGTON),2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,149,901
5500425,ADDISON,T,T ADDISON (WASHINGTON),2019,SUPREME COURT,SCATTERING,SCATTERING,0,901
5500425,ADDISON,T,T ADDISON (WASHINGTON),2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,858,1163
5500425,ADDISON,T,T ADDISON (WASHINGTON),2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,305,1163
5500425,ADDISON,T,T ADDISON (WASHINGTON),2020,SUPREME COURT,SCATTERING,SCATTERING,0,1163
5500425,ADDISON,T,T ADDISON (WASHINGTON),2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,1034,1365
5500425,ADDISON,T,T ADDISON (WASHINGTON),2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,331,1365
5500425,ADDISON,T,T ADDISON (WASHINGTON),2023,SUPREME COURT,SCATTERING,SCATTERING,0,1365
5500425,ADDISON,T,T ADDISON (WASHINGTON),2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,1261,1661
5500425,ADDISON,T,T ADDISON (WASHINGTON),2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,400,1661
5500425,ADDISON,T,T ADDISON (WASHINGTON),2025,SUPREME COURT,SCATTERING,SCATTERING,0,1661
5500425,ADDISON,T,T ADDISON (WASHINGTON),2026,SUPREME COURT,CONSERVATIVE,MARIA S. LAZAR,716,986
5500425,ADDISON,T,T ADDISON (WASHINGTON),2026,SUPREME COURT,LIBERAL,CHRIS TAYLOR,270,986
5500425,ADDISON,T,T ADDISON (WASHINGTON),2026,SUPREME COURT,SCATTERING,SCATTERING,0,986
5500450,ADELL,V,V ADELL,2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,98,119
5500450,ADELL,V,V ADELL,2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,21,119
5500450,ADELL,V,V ADELL,2000,SUPREME COURT,SCATTERING,SCATTERING,0,119
5500450,ADELL,V,V ADELL,2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",91,91
5500450,ADELL,V,V ADELL,2001,SUPREME COURT,SCATTERING,SCATTERING,0,91
5500450,ADELL,V,V ADELL,2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,50,84
5500450,ADELL,V,V ADELL,2003,SUPREME COURT,LIBERAL,ED BRUNNER,34,84
5500450,ADELL,V,V ADELL,2003,SUPREME COURT,SCATTERING,SCATTERING,0,84
5500450,ADELL,V,V ADELL,2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,73,73
5500450,ADELL,V,V ADELL,2005,SUPREME COURT,SCATTERING,SCATTERING,0,73
5500450,ADELL,V,V ADELL,2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,127,127
5500450,ADELL,V,V ADELL,2006,SUPREME COURT,SCATTERING,SCATTERING,0,127
5500450,ADELL,V,V ADELL,2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,72,91
5500450,ADELL,V,V ADELL,2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,19,91
5500450,ADELL,V,V ADELL,2007,SUPREME COURT,SCATTERING,SCATTERING,0,91
5500450,ADELL,V,V ADELL,2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,66,85
5500450,ADELL,V,V ADELL,2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,19,85
5500450,ADELL,V,V ADELL,2008,SUPREME COURT,SCATTERING,SCATTERING,0,85
5500450,ADELL,V,V ADELL,2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,43,91
5500450,ADELL,V,V ADELL,2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,48,91
5500450,ADELL,V,V ADELL,2009,SUPREME COURT,SCATTERING,SCATTERING,0,91
5500450,ADELL,V,V ADELL,2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",101,132
5500450,ADELL,V,V ADELL,2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,31,132
5500450,ADELL,V,V ADELL,2011,SUPREME COURT,SCATTERING,SCATTERING,0,132
5500450,ADELL,V,V ADELL,2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,73,80
5500450,ADELL,V,V ADELL,2013,SUPREME COURT,LIBERAL,ED FALLONE,7,80
5500450,ADELL,V,V ADELL,2013,SUPREME COURT,SCATTERING,SCATTERING,0,80
5500450,ADELL,V,V ADELL,2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,56,87
5500450,ADELL,V,V ADELL,2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,31,87
5500450,ADELL,V,V ADELL,2015,SUPREME COURT,SCATTERING,SCATTERING,0,87
5500450,ADELL,V,V ADELL,2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,142,182
5500450,ADELL,V,V ADELL,2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,40,182
5500450,ADELL,V,V ADELL,2016,SUPREME COURT,SCATTERING,SCATTERING,0,182
5500450,ADELL,V,V ADELL,2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,57,57
5500450,ADELL,V,V ADELL,2017,SUPREME COURT,SCATTERING,SCATTERING,0,57
5500450,ADELL,V,V ADELL,2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,73,94
5500450,ADELL,V,V ADELL,2018,SUPREME COURT,LIBERAL,REBECCA DALLET,21,94
5500450,ADELL,V,V ADELL,2018,SUPREME COURT,SCATTERING,SCATTERING,0,94
5500450,ADELL,V,V ADELL,2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,92,113
5500450,ADELL,V,V ADELL,2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,21,113
5500450,ADELL,V,V ADELL,2019,SUPREME COURT,SCATTERING,SCATTERING,0,113
5500450,ADELL,V,V ADELL,2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,100,143
5500450,ADELL,V,V ADELL,2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,43,143
5500450,ADELL,V,V ADELL,2020,SUPREME COURT,SCATTERING,SCATTERING,0,143
5500450,ADELL,V,V ADELL,2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,123,178
5500450,ADELL,V,V ADELL,2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,54,178
5500450,ADELL,V,V ADELL,2023,SUPREME COURT,SCATTERING,SCATTERING,1,178
5500450,ADELL,V,V ADELL,2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,150,199
